Enrichment,TD_Density,Irradiation_Vehicle,R,A,S,N_U-235,Radial_R,Axial_Z,0.0,1.0,3.0,5.0,10.0,15.0,20.0,22.0,24.0,25.0,25.001,26.0,28.0,30.0,35.0,40.0,45.0,47.0,49.0,50.0,50.001,51.0,53.0,55.0,60.0,65.0,70.0,72.0,74.0,75.0,75.001,76.0,78.0,80.0,85.0,90.0,95.0,97.0,99.0,100.0,100.001,101.0,103.0,105.0,110.0,115.0,120.0,122.0,124.0,125.0,125.001,126.0,128.0,130.0,135.0,140.0,145.0,147.0,149.0,150.0
0.35,9.864,RB,1,1,1,7.7984e+19,260.3889,-245.8115,25.2798898,31.3548092,31.7032152,33.5096635,41.6815455,53.2492296,69.0276306,75.2533237,86.8879941,101.129046,51.8600016,64.1486834,62.6678312,68.0118344,71.9669545,80.5511625,99.9931519,104.46372,116.315132,135.327667,62.8707105,76.9306595,79.5768065,80.7978627,88.1637283,96.4608274,113.552194,125.669817,134.605514,154.993079,76.2320325,90.4511175,90.3744802,95.9528359,101.462789,111.881061,134.04334,142.475023,157.026478,177.720479,84.6199696,102.435395,104.337972,104.325116,112.04227,120.95006,139.620427,146.783851,161.555447,185.184478,86.4302426,106.909459,109.147313,105.631739,119.95623,125.819701,150.359744,158.989331,174.561776,196.16992
0.35,9.864,RB,1,1,2,7.7984e+19,260.3889,-221.3115,29.1630221,36.5633691,44.1894876,41.0710366,58.462817,70.6046386,86.8992386,93.1795224,109.578693,127.068779,65.7586494,79.2152668,88.4910283,84.9260517,94.6485763,109.380913,129.143367,138.504809,155.017242,174.232502,87.4301498,108.518222,114.813063,119.327223,117.300488,133.288268,148.658876,161.145348,180.67701,210.694322,98.7220441,117.216825,129.682055,129.856351,136.390903,151.032499,169.392286,185.750305,202.262028,230.031381,108.500217,129.874946,136.551797,138.554725,150.027018,162.522712,178.635696,188.318928,214.756273,244.377447,109.105156,137.90929,147.452531,143.637145,154.155864,170.979972,186.804143,201.686918,227.362521,252.967666
0.35,9.864,RB,1,1,3,7.7984e+19,260.3889,-196.8115,35.071496,43.1529343,44.908706,52.2707737,67.8540576,90.3066831,121.179885,131.805016,152.785188,168.1038,85.0254644,109.381014,113.424868,121.304914,131.879089,141.562034,165.417559,185.233567,203.661443,214.733916,105.193753,138.242163,146.856903,143.638454,157.1365,167.554604,199.674492,207.85864,231.189002,246.913303,119.040833,159.015163,160.627231,168.824072,172.745171,187.09767,214.284029,229.625844,247.639001,264.220061,129.421716,163.700983,176.590236,178.630241,179.52176,202.789198,220.628986,239.508059,260.724708,273.423728,135.308034,171.147838,175.857816,184.013397,186.433746,205.857939,224.194524,242.005046,265.019971,286.777989
0.35,9.864,RB,1,1,4,7.7984e+19,260.3889,-172.3115,38.4761554,50.5566982,53.8339037,63.738016,87.2861221,111.899145,144.715867,157.672473,179.616995,187.309991,104.401743,136.908209,138.515683,142.713558,157.71986,171.425114,201.337596,219.062483,239.960303,255.101457,132.834103,175.165889,177.64234,181.525978,195.931976,209.77865,243.29886,262.534247,277.887628,289.892295,148.451395,200.879249,200.916089,204.096339,211.70499,229.742476,257.51942,283.340568,299.455308,315.353757,160.842899,209.087153,216.706105,209.548504,220.141968,243.870607,269.701376,286.009626,303.576988,319.548181,166.021722,217.213527,219.826183,225.08777,231.459833,246.86111,278.909278,286.902116,309.289992,326.022229
0.35,9.864,RB,1,1,5,7.7984e+19,260.3889,-147.8115,46.2417442,61.5704392,68.2610197,70.1951253,95.0007645,126.083341,165.458125,176.336291,202.790124,203.225805,121.582617,162.738981,163.239622,162.780727,182.793408,214.768019,256.067845,267.118132,288.428161,293.934046,165.651171,214.075914,220.598867,218.08144,231.134354,252.632242,291.082897,304.699499,318.22984,326.215828,180.170894,237.814084,240.614459,249.081076,245.264957,273.098142,306.47691,318.15491,340.482327,340.850456,190.412371,251.751531,245.804674,255.43666,256.82877,277.194941,329.945166,337.01206,350.643689,349.923578,199.818103,261.314175,262.977423,266.802481,271.681483,289.584022,328.461655,338.43002,355.37418,361.60543
0.35,9.864,RB,1,1,6,7.7984e+19,260.3889,-123.3115,50.8260944,67.0830214,75.043666,84.0516416,124.856398,173.859802,207.183848,234.388169,243.013177,254.26906,163.282034,207.650577,210.142756,211.991652,233.925623,279.619955,317.410243,328.096138,341.844936,350.364362,210.584265,265.776446,271.024764,271.518139,288.990934,316.239248,343.361435,362.090615,363.872723,379.917663,229.437993,283.005382,291.435895,292.144239,304.488519,325.588293,349.116347,363.413738,371.980417,389.478988,232.591025,291.081731,295.452679,300.538418,308.257735,334.233784,369.665337,378.965633,387.681283,385.683297,235.053485,299.78289,302.028595,300.775291,312.816721,332.122189,361.324302,367.421558,384.586444,394.668847
0.35,9.864,RB,1,2,1,7.7984e+19,260.3889,-45.85,63.5579319,96.2663081,109.008866,123.776378,175.91334,240.362234,283.024294,291.366176,306.912745,314.7069,236.829589,315.13661,320.157524,321.793802,337.263121,357.197459,368.303462,383.791197,394.410819,391.752418,279.935929,377.66514,391.793014,379.411413,382.806924,397.058896,403.383154,412.395182,411.242992,409.553144,288.591613,393.446875,391.571823,388.106453,397.514584,415.888621,424.228076,421.831978,423.119213,418.999025,290.239526,387.9619,394.377984,394.458286,393.926039,412.864413,429.482511,424.713596,426.951455,425.099382,294.727483,394.921148,397.422862,390.09432,397.000769,399.101564,419.939268,426.169756,427.424643,417.746888
0.35,9.864,RB,1,2,2,7.7984e+19,260.3889,-21.35,66.2893377,97.2404631,113.357433,135.3978,178.566675,237.7365,292.681615,301.099489,310.007302,320.357828,240.309472,334.293925,328.026202,332.038143,342.530171,361.668454,395.575833,414.836737,409.291289,407.871231,294.522489,406.160332,401.336425,396.208896,405.294258,428.599509,438.418344,445.602032,434.821547,434.743652,310.148454,423.317745,424.32546,412.895761,431.656308,443.871995,452.733577,452.355359,442.62759,443.928013,320.058878,431.487104,432.573743,423.920348,418.070637,427.46613,442.581137,451.718481,447.4009,432.505551,312.588645,427.078048,423.237755,428.584616,418.007074,419.514278,436.957228,432.15548,436.409296,434.693229
0.35,9.864,RB,1,2,3,7.7984e+19,260.3889,3.15,67.3163837,97.9134624,114.45275,137.416612,188.255667,231.601932,271.953948,294.585369,294.311649,294.761506,228.372711,309.095083,315.852844,311.162732,327.575862,349.144161,367.865714,378.732569,383.754024,381.169997,274.109419,381.497991,383.281259,381.917712,373.986593,392.119264,409.959775,416.465511,419.192944,418.896365,301.043056,406.263486,422.003581,409.279254,408.285414,420.200754,422.96742,440.490748,432.462984,432.461537,310.426357,418.702131,421.701008,421.773535,420.006886,425.804855,432.112784,433.198783,448.673133,429.255526,305.096646,423.683367,425.668232,407.696021,402.561806,414.221356,423.816024,429.618061,432.044061,423.881379
