U%,Density,Thermal_Conductivity,IV,Digit1,Digit2,Digit3,0,1,3,5,10,15,20,22,24,25,25.001,26,28,30,35,40,45,47,49,50,50.001,51,53,55,60,65,70,72,74,75,75.001,76,78,80,85,90,95,97,99,100,100.001,101,103,105,110,115,120,122,124,125,125.001,126,128,130,135,140,145,147,149,150
0.711,8697.6,2.9,1,,,,40.6920047,49.8274565,52.4322063,53.9065768,63.5959969,79.9263643,90.3348819,96.2669876,110.68319,128.070706,63.3694133,75.8844676,76.2275978,80.1216284,93.4672357,102.117688,122.006205,123.42699,135.726089,160.372951,75.3839096,87.3329761,92.3214797,94.304824,102.284214,119.431005,131.785095,139.258578,150.894823,174.21059,81.0017971,100.246813,100.755347,105.141936,110.737724,121.929423,140.752848,148.583441,162.745217,189.042846,88.1435725,104.380416,107.817773,111.563273,120.18294,132.257271,151.915211,160.121721,175.453607,200.879719,96.2361824,108.997325,113.66091,120.573305,123.633254,140.568493,156.844784,165.130819,182.046468,204.286949
0.711,8697.6,2.9,1,,,,47.20344,59.9433585,64.8243434,66.9443977,76.0934806,92.3540252,112.997094,122.032763,141.557771,159.104471,77.4884899,98.6238265,99.1863266,102.035185,110.140396,126.92072,148.813467,155.529759,172.768584,193.218883,92.4549174,115.763344,119.934569,121.809863,129.252772,144.227919,162.623169,170.882362,195.306028,210.838401,102.132875,126.517229,131.322773,135.136469,142.025657,154.825322,175.471173,189.0555,212.545753,232.818683,108.203284,135.837526,142.536131,145.44279,150.996123,165.851688,184.878091,200.658323,218.879902,243.876009,114.312443,142.173781,146.915815,148.589274,155.976496,174.637959,193.776815,201.725631,227.875686,257.343369
0.711,8697.6,2.9,1,,,,54.6370827,74.262732,76.1707844,78.3871776,97.6550773,117.207217,138.80711,156.767383,181.508157,198.668983,98.3494375,124.380963,130.236916,136.974583,140.652468,162.001944,191.075168,202.299109,225.318954,242.584335,116.697765,151.618786,154.999705,158.027281,168.508603,185.220943,212.649264,229.900682,253.964975,275.984166,132.764132,170.33832,176.936871,178.401902,184.47837,200.427543,225.337683,238.546849,259.696027,287.973849,136.429769,175.954192,181.054697,184.491681,195.135192,205.278796,228.68189,249.448377,267.770829,297.862668,138.252388,179.860397,185.393127,183.875763,191.412091,204.729028,236.429406,245.190696,268.725032,292.438971
0.711,8697.6,2.9,1,,,,63.0170168,82.7691686,91.4350751,93.3054794,115.789089,135.652768,179.373529,201.227687,210.864706,224.541083,119.336323,161.258761,161.434525,159.741606,181.183384,193.403958,233.004042,256.478202,268.761796,279.067073,148.290879,194.931237,198.257263,196.325131,212.812686,227.214971,267.687272,287.664075,297.716446,312.649074,162.534131,209.924681,213.711767,213.612089,224.219867,239.519983,271.566718,301.214881,305.465506,323.84171,165.865014,219.545482,222.761547,218.439278,234.606029,243.793837,284.665402,305.786914,315.883217,329.643632,165.240284,219.589358,225.879901,225.938469,233.171928,246.281111,284.343058,305.047706,313.303403,331.39239
0.711,8697.6,2.9,1,,,,73.1794919,100.667394,105.940191,110.549314,134.794744,170.054462,216.174218,231.87519,244.521109,263.7757,146.057823,192.254283,194.686166,198.183886,210.511232,236.035119,277.869372,290.673271,304.397198,322.810891,174.918651,231.615658,238.58518,233.705055,242.541612,270.529828,311.128393,319.215861,333.081318,343.263756,189.468599,242.984063,247.761821,245.46709,256.217489,277.916863,317.587602,332.555483,342.482988,359.132106,196.53764,255.060426,255.200421,258.085614,265.189342,285.761717,321.011539,343.069376,349.572888,358.133155,196.394869,257.148024,259.218182,263.243049,265.244091,289.240336,323.119275,342.692736,354.636791,363.37604
0.711,8697.6,2.9,1,,,,84.096307,109.026388,120.675608,127.291008,158.906888,204.641784,241.407039,263.246182,276.390761,280.233782,176.481951,219.633319,230.715888,227.790451,247.919178,281.680769,314.621628,329.85025,343.145793,348.74696,215.827254,264.924854,273.099279,270.456687,288.104187,316.150923,349.934915,366.147024,372.360435,384.208861,229.270825,285.608608,292.169399,290.349382,298.676727,327.286626,357.440791,369.18043,371.316795,377.458372,229.199131,284.566379,294.5988,291.827503,298.874796,329.102905,353.456378,363.009255,375.515727,387.113052,228.08016,283.501695,292.347191,289.767679,298.274136,330.546212,359.12012,363.342528,371.311428,377.469248
0.711,8697.6,2.9,1,,,,111.233357,150.870387,169.55386,186.642597,236.409763,288.616328,321.409614,341.771082,359.051955,354.093336,258.922377,349.454143,350.338631,351.136375,357.666208,374.787291,393.932108,405.651612,409.07169,403.218713,290.202646,385.499674,393.278439,391.575109,394.177092,402.603969,413.546834,421.264382,428.594198,421.410426,301.509907,407.135417,400.024464,400.822443,406.782756,424.571662,423.344934,422.235826,420.16004,416.912761,292.232741,400.401355,395.225723,392.449111,390.673859,413.723183,421.680139,426.849208,425.304326,425.86785,297.713761,403.843686,400.896957,400.610803,397.496531,416.337955,425.681541,430.719997,430.966334,428.165614
0.711,8697.6,2.9,1,,,,112.760638,160.302837,174.920048,188.022676,238.548505,281.616382,318.587083,326.362905,342.19015,338.462324,252.648007,343.431435,346.828444,345.318904,352.769317,377.98567,400.907003,410.460328,420.323961,421.716446,297.613603,409.738788,402.308768,396.719204,397.110881,418.264527,431.637972,436.326662,448.683433,433.504953,313.125378,429.596354,421.520952,413.240478,414.980095,427.072609,432.491164,435.535518,438.291226,439.708052,308.49903,422.330671,428.905773,409.835361,417.047515,420.274275,435.504305,443.517666,453.540832,439.57429,312.973155,429.750945,420.410038,417.594729,415.937923,420.613035,426.549848,428.492352,438.547987,425.178929
0.711,8697.6,2.9,1,,,,112.08037,162.462252,180.211562,191.561928,234.76867,289.347214,326.295814,345.728716,349.978164,347.709939,256.473862,358.43554,355.288771,351.79908,360.829959,383.849542,400.727201,416.383786,410.577854,412.181122,298.886382,406.253347,410.157027,407.726351,399.2561,420.590139,429.614025,448.209605,439.630829,427.848097,306.345848,429.357549,428.833731,420.346027,422.730419,427.120853,430.996512,446.943827,435.639408,433.697618,307.219312,426.049165,422.3236,414.508828,417.901872,428.608879,432.780682,443.118435,446.969093,436.320447,311.754238,437.909444,421.748975,414.113953,412.348657,422.549113,434.131248,443.030425,433.924139,425.409404
0.711,8697.6,2.9,1,,,,106.618579,161.788186,174.616276,188.001472,235.665681,285.812927,318.42914,328.590685,338.554123,353.426984,237.518255,346.08525,348.726905,347.996906,356.769472,382.415541,400.297263,410.724502,408.149269,408.221932,275.1672,395.219597,400.573782,391.928279,395.779761,414.682667,424.870986,424.392743,432.322669,437.388328,286.83428,413.120113,412.336654,407.358407,410.553885,423.809581,432.831869,432.151059,437.967034,439.817335,292.008583,422.130827,412.691984,415.149058,411.802465,428.77296,439.02822,434.865344,436.959789,436.313506,287.576774,421.827559,418.459353,410.8764,407.130169,425.052833,424.753681,425.830515,423.98055,432.650839
0.711,8697.6,2.9,1,,,,100.412115,148.965433,165.024518,181.69996,225.247574,273.961316,324.583763,330.660422,339.115678,338.499558,227.18908,322.197965,324.527174,328.48008,350.719769,372.876055,406.649019,391.328951,402.539973,398.50662,259.344058,364.343677,375.978952,370.832669,378.631337,401.079803,424.048306,419.244622,422.562059,417.141311,269.539625,385.458746,389.929762,386.887815,393.354777,426.368703,422.828035,427.448204,430.944455,436.332484,276.749963,394.341421,397.574967,401.742014,398.397866,425.961046,424.046694,418.709974,421.653476,413.337996,267.837272,383.90271,388.807935,387.310106,393.570518,409.135444,429.062975,426.208642,423.316724,424.113261
0.711,8697.6,2.9,1,,,,94.1528103,129.75831,151.037694,165.505103,208.247895,249.714423,286.781227,302.608149,310.611589,315.867783,200.835332,273.497379,285.709987,290.776107,316.429108,350.985598,376.578435,379.309068,395.633921,389.109144,239.880538,326.939221,345.825137,346.847185,356.242599,387.436342,403.072827,413.484942,407.259874,403.083472,247.860354,338.305682,354.845655,362.654345,367.901087,394.787725,423.540913,424.273602,427.580978,427.569187,262.354135,349.292636,367.355136,362.41989,378.024914,391.053888,413.836603,418.880478,423.290512,421.540467,253.266709,347.213911,359.524855,360.093634,371.71433,395.483175,404.061683,415.930499,414.025155,413.861407
0.711,8697.6,2.9,1,,,,61.7684193,87.0585309,93.0856722,99.25903,117.865714,146.055455,206.216931,216.399611,241.475743,249.318562,119.347571,163.432825,169.292357,171.946794,187.952319,210.104979,261.052281,278.171222,303.105113,311.598743,141.357067,200.082354,206.792531,206.038139,220.152348,245.70021,302.599036,319.232664,337.651344,349.292232,157.055364,225.280587,230.526481,232.956597,237.574753,264.441206,324.717844,340.468754,358.991057,367.609422,166.218451,233.374567,239.15837,237.289812,243.319988,270.11343,328.620128,343.234729,363.727579,372.292022,167.427988,229.178921,236.12221,244.759456,247.505904,267.545566,319.432003,347.173096,366.574411,372.884466
0.711,8697.6,2.9,1,,,,50.7569199,71.4136349,77.2835756,79.9146068,103.854368,117.253828,153.955055,174.195692,194.538521,218.875967,92.8967858,131.028809,138.42482,136.576184,154.537736,169.993351,209.67125,231.775056,260.319643,282.360764,116.076272,163.840706,170.347374,175.780371,187.890014,199.665783,237.526219,261.696259,292.51305,310.062501,127.858582,179.652767,184.724252,190.933182,197.780886,211.162782,252.586623,273.368294,316.477773,326.521967,133.959381,183.094277,195.836917,193.519602,202.99702,219.746435,263.434971,278.697969,316.860785,332.651274,137.919369,193.927389,202.980818,204.114577,213.361433,224.12641,265.434913,289.649166,317.454247,341.225877
0.711,8697.6,2.9,1,,,,44.1266644,57.7061016,67.7944238,70.8932699,80.6675605,94.3981187,121.67362,138.675803,162.665728,184.841773,75.4452983,99.236388,112.628907,114.747679,119.456497,133.250091,163.034288,175.852755,210.842694,229.103916,91.2761572,119.101328,128.314906,136.721285,143.926275,158.969384,188.091003,203.556304,243.759584,271.609222,105.949179,140.265517,150.611455,156.97735,162.568342,180.103671,200.191798,221.011519,258.929964,285.302854,110.508337,147.803168,159.942643,170.575412,170.516846,190.666776,210.023339,229.302223,264.348957,293.98637,115.3571,151.96679,161.136871,170.066151,173.502969,187.77351,214.039868,230.247935,269.893944,305.131714
0.711,8697.6,2.9,1,,,,37.4880839,46.8927768,49.130863,53.9663624,63.7937753,77.990334,100.366084,106.30128,121.246515,153.940373,61.1817646,73.6907896,81.9961928,82.152143,96.6551093,110.880453,136.872312,138.35882,158.448996,194.667344,75.9944456,96.103976,100.015834,100.789673,113.624924,130.133192,154.138744,160.780846,184.144997,217.784386,86.4679,109.27143,111.100701,115.135463,122.631975,143.427875,161.488114,170.225955,189.748765,230.868901,88.869228,109.866501,115.827246,120.200669,133.257153,149.316064,173.614462,178.208009,200.163686,245.986894,96.3262282,115.127048,123.277898,124.815815,136.338597,152.43688,183.076193,189.771415,208.624972,248.875256
0.711,8697.6,2.9,1,,,,32.4770278,40.5907386,42.6664512,41.3927644,48.5806668,57.8362752,74.0087689,83.9422374,96.9569372,112.344383,47.0406415,58.6828499,55.9886901,61.3736374,65.7128275,80.0637862,94.27855,104.045099,119.000691,138.909554,59.9709393,69.5727173,69.5755046,72.9261028,79.7320545,96.7156145,111.766122,124.23245,138.938437,159.427706,65.8914635,78.7211512,78.9757469,82.4638074,89.1188249,104.451779,121.688388,136.268859,148.713599,173.690354,71.3028782,83.3504487,86.2314356,88.9225806,93.2366369,110.937108,127.222451,143.902935,155.904778,183.51829,74.7137993,87.196049,89.8694735,89.5647453,95.5870852,113.122246,132.371569,150.230212,163.787798,186.598804
0.711,8697.6,2.9,1,,,,29.1908037,35.5143322,33.7911087,35.4703745,41.6012523,43.8544108,59.2670276,66.8889989,74.984484,85.7910528,40.1954324,44.1701197,47.3575392,47.7294785,51.2749386,56.490531,75.0185478,79.9574285,90.168751,104.009076,47.1192218,52.4378584,53.8949988,55.7365419,60.4255547,66.3388482,85.7642194,91.1116553,103.356681,114.685175,51.7706893,60.1556208,60.2594676,62.7966032,69.7576019,71.7144417,92.2792874,102.298653,110.52061,128.13649,57.6861712,62.2537171,67.3254109,65.6284963,67.2923744,76.601067,101.533629,110.736079,119.086619,135.083983,61.3543388,69.0315459,68.8983143,68.8633596,72.8874165,79.1035908,102.240353,115.262754,126.120992,140.470915
