Enrichment,TD_Density,Irradiation_Vehicle,R,A,S,N_U-235,Radial_R,Axial_Z,0.0,1.0,3.0,5.0,10.0,15.0,20.0,22.0,24.0,25.0,25.001,26.0,28.0,30.0,35.0,40.0,45.0,47.0,49.0,50.0,50.001,51.0,53.0,55.0,60.0,65.0,70.0,72.0,74.0,75.0,75.001,76.0,78.0,80.0,85.0,90.0,95.0,97.0,99.0,100.0,100.001,101.0,103.0,105.0,110.0,115.0,120.0,122.0,124.0,125.0
5.0,9.864,RB,1,2,4,1.1141e+21,260.3889,27.65,592.704631,885.520262,892.366446,871.375995,837.109571,833.479611,807.427695,788.441745,791.461057,769.429074,473.023411,697.665222,689.533578,671.504989,643.90945,628.994222,611.9132,598.991479,588.249048,594.741159,371.439941,537.576072,533.786524,531.707032,519.640811,523.788297,529.546037,526.192856,524.020884,533.948003,340.999882,478.076536,481.93673,485.838849,473.774122,478.659108,472.668856,472.573438,469.962201,468.577755,314.145091,449.317145,447.692076,446.936544,428.525485,445.696234,441.097881,439.512878,437.985902,444.365485
5.0,9.864,RB,1,2,5,1.1141e+21,260.3889,52.15,549.870874,824.676081,840.442155,821.880931,810.238751,813.32673,783.005236,770.356481,754.02118,752.344701,440.01043,633.663542,644.840892,628.364261,630.797978,625.604014,618.52365,613.769774,605.056636,608.052892,356.707562,511.131637,521.24214,519.058066,511.93075,516.004414,514.878807,522.129174,514.732503,516.178462,320.034541,451.417129,467.551167,455.936965,447.497119,455.62937,476.112063,479.879219,462.967523,475.719346,292.377765,423.305276,422.992259,430.060828,425.369572,428.923506,443.782813,449.656993,441.706414,448.227728
5.0,9.864,RB,1,2,6,1.1141e+21,260.3889,76.65,519.206827,714.020739,765.663063,756.425692,755.263401,788.423054,779.385014,765.920423,765.755728,747.700344,424.724099,585.338185,605.647392,603.890979,614.512801,628.688561,625.911246,617.177492,614.792926,604.982823,348.483549,481.997612,501.526412,493.799801,498.910979,514.796408,525.889038,524.47495,519.067228,517.384232,305.868578,412.003741,434.8349,429.888478,446.54772,467.355268,473.043428,481.435971,477.459014,471.212447,280.182751,380.967586,393.156474,406.613932,403.894028,427.254528,433.356837,438.768486,442.679608,436.647736
5.0,9.864,RB,1,3,1,1.1141e+21,260.3889,154.111,327.117125,448.291977,474.100934,475.312741,484.167836,518.20055,620.227678,631.220985,686.305649,700.803463,288.630927,400.805529,407.48963,414.182616,422.180909,455.043759,532.66938,559.891635,597.190635,602.073761,254.23921,355.564927,358.831036,357.701007,367.511828,388.761156,469.633808,489.151325,514.389085,517.310376,222.819242,313.911259,322.169593,325.312672,328.524628,353.840511,425.358619,433.185756,469.865584,475.754859,202.958802,291.565618,293.495802,291.747248,297.906161,328.594443,392.602835,399.64549,426.655262,450.313582
5.0,9.864,RB,1,3,2,1.1141e+21,260.3889,178.611,265.651021,375.462356,394.621406,397.355326,405.909114,436.047178,497.055386,545.757033,596.347712,648.657451,242.52242,344.566942,346.678557,355.384855,367.047422,383.80647,441.067811,485.730742,527.056461,572.359476,209.167418,306.954776,321.413598,312.924059,324.905332,345.638414,392.31976,436.476499,472.475018,503.639601,194.8977,273.269198,290.0755,285.103724,295.040256,312.674214,352.749317,385.27417,415.286954,457.76667,178.148547,247.798377,255.882575,259.436793,269.675927,288.046974,325.368415,355.676656,394.575064,423.200212
5.0,9.864,RB,1,3,3,1.1141e+21,260.3889,203.111,227.071434,302.879537,329.073133,333.391975,342.368466,376.5968,413.027219,443.554525,518.459283,579.866331,209.44747,281.001496,300.505599,302.646945,317.908103,332.1944,372.943821,403.613632,469.104179,517.336536,195.022829,252.229208,270.702573,276.550786,286.341721,313.808914,337.789596,364.844625,433.058421,485.46267,176.451068,238.693255,248.806021,253.020208,268.801119,283.679827,318.085156,336.621824,398.925729,442.458102,162.541327,219.346162,241.687919,236.356949,246.3334,273.578899,295.816509,317.408001,364.897529,413.153122
5.0,9.864,RB,1,3,4,1.1141e+21,260.3889,227.611,199.896574,245.390079,261.984155,261.934758,276.208221,313.359613,352.217914,372.541009,426.948175,512.512223,182.75744,226.890754,244.731868,248.564662,260.344351,289.619524,330.021264,351.085224,397.338275,471.189578,170.358765,216.383963,228.739786,235.230775,248.752863,269.754879,309.401881,322.061516,368.770321,435.726506,162.025649,194.194228,208.21085,208.59374,229.820429,255.748495,290.768031,301.046081,348.250089,402.619371,151.436003,181.542675,199.616222,203.226891,214.801838,236.346222,263.77442,281.282121,321.326641,387.376638
5.0,9.864,RB,1,3,5,1.1141e+21,260.3889,252.111,168.978669,200.401324,210.963356,214.586438,225.869182,254.45964,304.064598,312.07539,369.004717,432.579521,164.666613,192.861396,197.574145,203.919397,208.302439,242.53867,275.766151,308.165079,342.838267,400.341078,148.891229,174.174425,185.123621,188.85547,188.792423,220.749893,261.77058,279.529591,304.98758,365.644135,144.430438,163.17665,170.285355,171.68123,189.4379,205.222408,251.981561,257.212347,294.328687,349.103577,135.539758,153.906887,162.391758,166.274643,171.58603,195.884477,231.566768,243.57692,271.445357,319.991904
5.0,9.864,RB,1,3,6,1.1141e+21,260.3889,276.611,163.415409,177.690664,180.624936,184.666827,190.597205,205.231504,257.230755,280.799969,306.280129,355.391865,148.304292,171.71046,165.441813,170.383906,181.805928,196.986696,241.781874,267.260663,294.060773,334.800114,138.202731,154.714473,160.757012,162.728926,166.037177,181.031416,226.89147,251.690785,276.899251,311.352213,133.199879,148.358941,149.141853,142.448047,160.553861,167.235594,210.810976,228.628309,253.885642,286.391979,120.7573,135.574111,136.46804,143.251226,145.486217,156.370411,200.999646,216.684918,235.372541,274.239516
5.0,9.864,RB,2,1,1,1.1141e+21,260.3889,-245.8115,226.115611,275.363878,277.490045,275.648911,289.908834,310.76076,346.34125,379.027285,400.924121,458.927342,211.015336,240.214385,251.879433,255.821113,260.955256,281.580464,326.750849,345.568057,369.719327,417.40882,188.913739,224.197222,230.780526,228.131993,241.932748,257.364366,288.866321,307.411934,340.135164,387.106803,174.304534,205.457195,213.826495,207.637275,226.282119,237.237852,266.995979,282.764364,305.863037,350.204962,156.737824,185.827942,189.565074,194.716455,200.291677,212.101981,252.001068,256.765881,276.196974,318.665765
5.0,9.864,RB,2,1,2,1.1141e+21,260.3889,-221.3115,253.949183,310.653992,323.641497,330.438247,340.368669,366.023842,405.292921,420.365931,466.439645,527.783477,231.290035,283.495903,299.337393,296.782725,309.037357,329.164684,362.112841,378.294879,422.456034,465.140697,210.010832,252.02019,263.88973,266.424874,269.53381,290.689911,320.300929,339.18378,380.326376,419.724953,187.487407,227.369159,231.908367,241.811236,261.464148,263.159639,289.524778,309.332809,344.350625,379.051403,170.578515,211.183457,220.259494,223.393952,228.170437,239.000752,266.266381,285.294221,324.791338,348.372289
5.0,9.864,RB,2,1,3,1.1141e+21,260.3889,-196.8115,298.613239,384.315942,391.249775,397.658693,402.480318,426.423188,474.409332,514.634522,549.702971,600.412383,263.603136,342.047799,357.159209,358.15234,360.161785,381.474209,409.566133,438.062981,479.1916,519.408029,230.52029,300.679014,311.031957,307.823848,317.340971,324.482921,368.546911,387.867166,422.084014,447.931998,206.53718,267.914869,278.291482,281.484385,285.555534,309.939333,332.012173,351.766777,384.963128,410.524223,190.306407,243.460273,256.395429,259.099371,266.351738,280.389178,317.899684,327.908151,359.791543,385.60588
5.0,9.864,RB,2,1,4,1.1141e+21,260.3889,-172.3115,343.457538,451.09554,480.181782,464.385051,466.03982,497.992731,554.175752,575.37113,614.68644,634.157598,302.522811,394.455676,406.835785,407.891133,404.929759,419.101802,467.094416,491.765896,526.188308,545.118005,262.712822,341.902059,346.919929,349.951562,351.538963,367.122019,403.333888,433.106381,456.492755,470.27286,231.398489,303.846078,307.429434,312.135896,308.595843,316.029354,364.722214,372.323961,410.932602,423.670879,205.523259,272.569333,275.750638,270.885446,278.615447,300.849268,336.12749,358.215182,381.660495,393.697468
5.0,9.864,RB,2,1,5,1.1141e+21,260.3889,-147.8115,404.352347,521.567779,533.476413,541.210577,543.157911,572.851542,638.52778,650.903611,664.555704,681.986603,347.589782,448.741037,454.588711,453.126654,459.160901,469.171717,531.631942,545.84221,562.25825,565.273475,297.807271,383.395383,385.734293,381.678409,390.104801,411.260721,457.853012,480.499143,503.126824,506.188398,262.73797,343.669348,341.080235,347.261873,348.461703,374.219255,410.584066,432.586259,446.602245,449.059064,243.269195,310.633449,320.57493,320.516722,325.000456,359.312531,397.023409,413.994243,420.795387,433.070968
5.0,9.864,RB,2,1,6,1.1141e+21,260.3889,-123.3115,476.27868,594.584988,625.882654,601.676609,622.370604,657.061212,701.960257,703.009306,722.429977,722.486039,398.793887,504.015378,516.068376,514.937175,516.647768,541.745486,566.897801,581.246138,574.73729,591.188268,330.174242,420.378459,430.404884,422.964616,429.841633,457.388918,494.575405,497.028523,505.88519,512.811423,297.298201,368.841184,381.181802,377.158027,383.694065,410.337436,452.60384,449.870227,459.420607,460.889357,269.516263,338.27632,349.611271,334.605655,361.985568,371.336293,412.805337,413.906891,416.647149,433.252484
5.0,9.864,RB,2,2,1,1.1141e+21,260.3889,-45.85,610.118456,866.641365,875.844262,864.655107,824.622764,818.917215,776.885764,784.202705,769.881189,748.321384,482.268403,671.037233,665.990443,654.682028,618.61257,616.968444,602.448115,610.343361,597.693162,605.459008,391.78367,539.593124,540.279284,533.911354,524.37473,523.011904,522.842592,530.027148,524.501285,519.77561,351.138136,482.969543,479.624569,471.523372,457.990249,462.795092,466.281797,464.500315,473.782668,463.173514,318.493971,430.359446,434.901008,419.134659,426.108735,435.194627,443.86964,446.066125,444.920147,437.511588
5.0,9.864,RB,2,2,2,1.1141e+21,260.3889,-21.35,638.37037,881.374318,899.712292,866.748691,845.141897,813.109562,802.810765,784.345375,763.122826,755.730885,491.902585,693.489424,689.819401,669.231653,638.854881,634.496396,627.604277,621.370083,614.860582,608.010698,407.076222,566.872947,554.019641,544.826847,530.890023,527.371145,525.030767,523.913335,515.963238,515.767936,350.332658,483.23792,480.681886,472.798477,459.073096,467.073747,471.798947,474.18156,463.836565,467.805523,320.814344,438.987815,442.055019,431.116447,425.366516,443.002453,444.852361,450.954034,468.833002,469.183066
5.0,9.864,RB,2,2,3,1.1141e+21,260.3889,3.15,624.049147,891.249535,909.770856,874.61226,845.453078,817.456003,788.101701,775.657233,756.786432,749.509092,484.311102,676.680276,680.868094,667.890572,636.366385,622.9996,608.389754,594.620918,599.935311,589.773855,386.210233,546.368963,542.925515,531.172208,507.418567,514.73584,497.112166,506.397311,501.033817,508.313668,344.33246,477.910524,469.909134,463.026225,456.783437,467.15481,463.13092,462.910584,469.571406,465.498569,318.230483,444.145681,452.405606,440.154096,445.156637,449.67965,451.205037,452.690158,449.631239,441.63808
