Enrichment,TD_Density,Irradiation_Vehicle,R,A,S,N_U-235,Radial_R,Axial_Z,0.0,1.0,3.0,5.0,10.0,15.0,20.0,22.0,24.0,25.0,25.001,26.0,28.0,30.0,35.0,40.0,45.0,47.0,49.0,50.0,50.001,51.0,53.0,55.0,60.0,65.0,70.0,72.0,74.0,75.0,75.001,76.0,78.0,80.0,85.0,90.0,95.0,97.0,99.0,100.0,100.001,101.0,103.0,105.0,110.0,115.0,120.0,122.0,124.0,125.0,125.001,126.0,128.0,130.0,135.0,140.0,145.0,147.0,149.0,150.0
0.35,11.472,RB,1,1,1,9.7175e+19,260.3889,-245.8115,26.4826792,32.1420288,31.9107778,36.4341208,45.3274656,61.0216155,69.3938792,75.3369294,90.4865093,107.008695,51.0178498,61.4181162,62.8917836,68.163216,75.0055833,87.9991821,100.556483,108.281432,119.785363,138.962602,66.5371501,77.7871249,81.6830258,84.3226898,92.2981251,103.589154,123.372911,127.642425,142.597083,161.02877,78.8471381,93.4234534,93.9303015,96.0867708,105.227685,114.868867,134.875352,139.613377,152.071375,171.560829,82.0922098,96.405929,103.841483,103.450313,109.970157,127.379903,140.861876,150.169902,163.658792,189.487778,89.2508151,105.803281,114.277534,109.716331,112.148689,132.978792,150.670111,156.052452,167.076879,194.365172
0.35,11.472,RB,1,1,2,9.7175e+19,260.3889,-221.3115,29.3332287,36.7067148,39.4543889,42.8908454,58.1519634,72.3642654,89.4019338,102.93091,117.61557,129.6827,65.7125892,83.6664266,84.1514797,90.0306194,97.5207231,113.64716,130.077207,141.022549,159.817008,175.881074,87.336163,107.415941,110.285141,114.035627,119.085484,136.770606,155.431625,167.487962,182.211207,205.622651,96.7738199,120.106651,121.868705,126.475863,136.550315,150.447111,170.893222,184.778735,199.172616,224.627298,105.5407,130.887753,134.233919,141.093711,145.307525,158.793856,178.391858,192.042654,209.021634,233.399169,110.752072,134.175378,140.370572,146.766365,149.414975,166.212186,184.431619,191.258325,217.757552,240.97442
0.35,11.472,RB,1,1,3,9.7175e+19,260.3889,-196.8115,35.7650391,45.593235,48.608329,56.785158,76.6718683,93.2370718,118.23667,132.507116,152.849248,170.049024,85.0196551,108.70398,114.579492,119.844916,128.304475,143.352563,166.290546,179.583947,197.671386,227.942447,106.45075,140.052682,142.08861,144.135762,160.342785,169.736726,193.583575,205.707265,230.689997,252.983398,121.655698,157.168407,160.86422,161.860117,170.800973,188.679177,209.199832,227.156577,247.558237,272.204135,130.169276,167.210576,175.470625,175.477702,187.98937,197.363275,226.786881,242.239483,259.511472,292.421643,135.295775,179.907817,184.331436,181.354869,189.036477,206.02165,226.344589,242.448288,267.908859,295.528959
0.35,11.472,RB,1,1,4,9.7175e+19,260.3889,-172.3115,40.7343353,57.3474111,59.4532402,63.4818793,87.8809894,109.658102,147.273632,171.679223,178.005263,192.086628,104.55208,141.452116,141.310473,140.461366,159.621888,172.879224,211.734013,230.78044,242.065031,252.998514,132.443183,178.977872,179.881368,179.975694,190.073553,203.748609,241.145686,268.507216,279.004784,293.803522,150.933178,200.06318,203.193159,204.240221,215.165777,227.243842,261.362517,289.713898,298.388935,309.697602,157.080609,205.955355,215.537484,212.538354,222.722225,239.180906,271.172344,297.44433,307.452199,322.684196,161.601594,213.342317,219.661856,220.897993,228.826608,241.162808,280.870916,300.972196,310.14962,324.075387
0.35,11.472,RB,1,1,5,9.7175e+19,260.3889,-147.8115,47.3321149,64.4484695,69.0039708,76.6417555,101.742288,135.344507,182.071877,197.478428,210.192685,228.575582,130.635572,170.822612,175.278183,177.905711,190.323245,220.21887,258.842222,266.227958,283.52542,296.647707,161.973441,212.877062,217.069464,218.419948,232.174662,257.7485,287.300063,303.48157,315.218476,325.300783,180.925379,233.168002,236.980724,233.77463,247.650841,273.37888,310.007308,330.270325,335.677912,353.171229,191.280685,249.741049,253.325921,251.230599,254.911878,277.069641,317.182301,331.789963,346.568681,358.872983,192.979022,250.345178,256.334784,249.305633,263.390136,288.516592,329.277312,340.660977,346.656257,368.101497
0.35,11.472,RB,1,1,6,9.7175e+19,260.3889,-123.3115,52.5512611,71.2649402,81.5985392,87.6619032,118.565686,164.630867,201.751303,221.591466,234.198253,241.428682,156.766861,195.799728,207.97785,202.420566,223.399884,253.258084,288.251584,295.511389,309.689547,312.338955,194.859094,244.263166,254.622086,250.170348,262.147098,297.467657,322.772059,333.763173,340.867561,353.132764,213.515047,264.937655,275.722157,275.056953,281.755287,313.347128,342.714259,360.748671,376.063083,370.221045,224.079235,283.583705,287.142931,287.970476,298.683304,322.696798,347.957697,365.05757,371.932092,380.364793,227.602105,286.044452,292.354692,291.477614,301.166178,324.709117,358.861886,364.785113,374.119919,377.344525
0.35,11.472,RB,1,2,1,9.7175e+19,260.3889,-45.85,68.470784,97.0590895,109.557578,129.152401,184.755764,232.507153,277.078169,296.553956,310.220063,315.448415,233.23635,313.182852,316.062108,319.621766,333.954275,355.634893,374.175798,381.168724,379.583724,381.78142,273.857834,370.540388,376.979655,376.521372,373.63157,396.952145,402.801571,417.750198,408.857759,409.081714,292.723708,389.943184,383.449102,382.391153,391.312816,405.741702,419.934385,431.997196,430.563105,428.36782,297.731334,407.522274,405.244687,399.01988,403.380606,410.597027,410.505971,424.370854,423.056,419.446713,294.266997,399.362709,398.033292,399.100025,393.636483,407.59187,417.227446,425.528819,417.844395,421.793438
0.35,11.472,RB,1,2,2,9.7175e+19,260.3889,-21.35,70.8103485,103.808749,119.132792,134.768735,191.496747,237.529228,279.338649,296.611039,316.669801,319.598826,237.409271,326.190541,325.199767,318.805848,336.823819,359.042523,384.148549,391.005141,394.218904,394.040578,287.162623,388.825951,393.741599,378.656456,381.958226,395.564117,408.993777,413.243312,421.493313,411.147111,297.676927,409.859728,403.318513,397.534097,402.941373,409.594698,429.11579,428.43581,430.329148,428.922771,304.548533,418.747948,418.067476,405.200475,400.201468,420.964698,420.190777,425.661168,439.255331,431.382093,310.174424,424.447673,423.103966,411.516688,410.54534,419.775622,425.53198,429.287975,435.880872,426.11407
0.35,11.472,RB,1,2,3,9.7175e+19,260.3889,3.15,70.7667941,104.698587,117.715194,134.91224,194.156769,242.348733,283.837431,307.04171,311.877758,316.351076,236.314649,323.085971,329.074506,323.760162,342.401054,361.391655,384.861416,403.307769,399.583885,397.787759,284.275227,390.47649,392.459632,378.742318,387.710292,400.852988,415.018376,432.406271,421.752318,417.294316,295.880638,410.081661,404.987548,403.664397,404.564076,422.672631,433.060149,442.648108,437.341738,426.533458,311.776344,423.902426,423.044979,414.59979,415.928213,426.854732,433.132104,440.179389,434.832167,424.214133,301.786323,416.154443,426.947589,409.579272,412.892711,410.265884,417.434652,426.885173,421.679438,419.665061
