Enrichment,TD_Density,Irradiation_Vehicle,R,A,S,N_U-235,Radial_R,Axial_Z,0.0,1.0,3.0,5.0,10.0,15.0,20.0,22.0,24.0,25.0,25.001,26.0,28.0,30.0,35.0,40.0,45.0,47.0,49.0,50.0,50.001,51.0,53.0,55.0,60.0,65.0,70.0,72.0,74.0,75.0,75.001,76.0,78.0,80.0,85.0,90.0,95.0,97.0,99.0,100.0
5.0,,RB,3,1,3,,277.9464,-196.8115,357.325697,425.896673,446.977445,446.292354,443.686818,454.62834,482.402159,508.74461,533.088694,557.416816,291.124105,361.747155,371.401802,366.808247,371.672096,391.160673,405.981088,429.164095,451.944474,477.745218,247.872915,312.568518,325.821625,318.796709,315.098488,328.41963,345.065826,362.818219,388.488324,403.129902,219.361848,266.724614,278.957811,273.626814,273.011868,283.801777,304.640089,323.46489,339.398697,352.153803
5.0,,RB,3,1,4,,277.9464,-172.3115,403.929165,498.874764,513.008691,516.820307,512.335007,515.256043,552.851272,571.112422,606.566644,619.229533,333.647864,419.085661,428.634076,414.94738,411.662204,416.509596,448.276667,464.948442,481.632276,502.182265,279.417927,341.416065,347.431619,348.424958,342.891294,350.589926,378.730788,394.771603,417.325503,432.738627,238.55419,298.098049,306.783166,300.256715,300.160713,308.338604,339.468238,347.184183,362.856196,367.665403
5.0,,RB,3,1,5,,277.9464,-147.8115,458.426553,569.509849,589.543104,576.198552,575.637203,597.711996,627.585483,632.74011,659.838942,641.143452,382.148805,476.095832,475.441664,468.567137,467.595729,465.976952,496.852948,508.680562,514.593393,525.533964,312.683024,384.36945,386.507552,379.707222,374.964123,399.701041,416.720583,422.911972,435.007439,437.744106,260.815711,324.1389,326.308392,324.29444,325.452459,336.635796,362.570056,374.05809,384.009766,390.217213
5.0,,RB,3,1,6,,277.9464,-123.3115,521.00246,651.462503,662.16653,649.134333,643.176871,651.79477,674.10953,679.340986,671.614861,677.220825,418.572477,514.317427,520.3587,507.943725,490.498349,511.648218,523.79613,531.482353,522.000189,526.740645,336.250678,408.087563,415.15833,403.059359,403.637511,424.812535,448.020707,443.064198,467.019203,448.869911,287.492446,354.134566,350.289539,352.690795,362.712178,360.587173,385.220913,387.236559,393.568663,390.013698
5.0,,RB,3,2,1,,277.9464,-45.85,658.476162,865.806556,877.47961,846.677442,818.804107,779.336466,758.093094,730.508663,725.272449,711.546667,477.393184,630.728724,632.673088,611.845157,592.452482,572.28936,568.240086,569.22489,543.311345,549.282197,382.668751,492.031849,493.032965,479.786219,471.558896,469.720121,474.554973,469.386102,455.168719,459.659209,331.564407,424.40717,423.77744,414.222671,408.014937,415.778679,425.217389,414.664463,409.423482,407.678982
5.0,,RB,3,2,2,,277.9464,-21.35,679.502996,896.601222,886.819476,877.244063,840.402728,799.599668,761.723714,748.291896,750.568206,713.965374,492.991727,655.826197,652.106338,625.676756,613.245654,582.905602,561.496548,562.349934,545.813382,538.347706,383.884739,502.285191,495.547831,485.501395,462.906437,459.553679,452.071535,457.745833,453.830806,448.930983,323.862111,422.425709,424.979848,417.708403,398.754077,398.749057,402.60812,405.517133,401.525461,401.213505
5.0,,RB,3,2,3,,277.9464,3.15,676.013543,897.259724,901.541961,873.457602,830.427278,801.655299,761.72832,740.253664,728.117771,719.496234,491.257889,639.242261,640.926888,628.845655,601.54585,584.511982,570.841082,565.74212,549.696833,558.616624,394.169185,512.117101,511.452417,494.192703,472.769395,462.845329,460.877205,459.105092,453.442751,451.851826,332.597581,434.774547,428.514656,434.61504,418.724993,416.203425,428.969625,423.431687,427.941209,418.503049
5.0,,RB,3,2,4,,277.9464,27.65,650.819171,886.190532,874.201931,872.197625,827.698053,794.852388,741.804067,747.42985,731.793701,719.556248,476.167763,641.137845,637.448065,622.129929,591.710303,574.154966,551.607468,545.063316,536.756329,524.495381,368.981165,498.142317,484.940268,477.815137,470.481469,457.361854,451.032629,459.279241,453.251967,446.026828,317.827348,421.636986,422.758461,410.913873,400.486017,409.52201,411.11154,406.11103,405.160688,392.06477
5.0,,RB,3,2,5,,277.9464,52.15,617.654105,811.034205,831.421227,828.705472,794.63092,783.253306,749.221079,751.536609,732.210061,729.796715,468.168293,621.79196,631.787687,606.869639,591.037871,575.416854,563.136056,553.030226,543.156221,540.461843,362.167041,481.312959,481.844546,461.121555,464.501549,457.276706,461.254856,460.990833,455.840302,466.048562,303.983649,404.649861,417.02379,404.091092,404.347505,412.451785,417.656376,412.637887,405.462181,412.556942
5.0,,RB,3,2,6,,277.9464,76.65,576.379306,757.591077,770.712224,770.098782,754.939498,743.003217,728.046467,727.784946,716.563089,710.738546,442.166892,575.503881,579.149096,564.642912,563.121457,562.951319,568.679827,568.682296,562.905059,554.195787,353.159531,457.880486,468.159093,455.392558,454.356712,470.548153,471.413983,473.605992,471.925275,474.643166,297.402531,390.834877,401.934981,397.766053,391.684316,417.544555,419.315309,412.820292,420.961878,419.060688
5.0,,RB,3,3,1,,277.9464,154.111,397.385175,508.713572,526.844186,537.633543,532.238548,551.44232,600.580454,619.314446,645.80248,655.168526,331.063961,424.675997,440.341167,435.466864,420.007204,448.343765,500.674853,508.689306,526.514439,534.462676,278.749699,354.830504,366.829759,374.397948,360.883516,371.223405,417.673789,432.167451,443.963404,450.158393,238.35093,311.398685,314.908126,313.621172,310.970596,326.233123,361.160147,378.095671,393.403139,392.576239
5.0,,RB,3,3,2,,277.9464,178.611,341.087,428.280088,452.887585,459.062703,460.550394,472.050584,517.952059,531.572324,576.842453,604.617141,287.781542,376.667203,382.612396,388.630051,380.818491,386.78673,432.563899,461.018889,488.329608,515.84581,249.665949,316.623579,325.818,326.478581,329.787114,340.501958,374.527877,394.30551,425.126242,443.633791,217.582509,279.04748,288.881996,289.948927,293.648448,301.421699,333.667178,342.165785,375.742128,399.472538
5.0,,RB,3,3,3,,277.9464,203.111,294.633354,365.902047,382.656354,386.947413,379.609865,408.821505,438.187464,469.603234,509.353749,570.952814,255.878835,320.655893,328.776727,333.327494,342.193041,348.344602,388.208043,402.875774,439.096929,481.714904,225.717936,274.532473,288.366888,289.801401,292.503573,313.939612,337.992209,353.979952,393.344691,419.163189,196.132491,251.840531,251.557886,262.385299,257.508599,286.817144,309.953063,323.396559,352.117626,387.390721
5.0,,RB,3,3,4,,277.9464,227.611,252.876711,299.594578,310.807463,319.940516,326.314702,344.334149,382.668243,413.718473,454.809605,494.491257,225.468721,265.359594,283.342575,285.029744,287.026611,303.889373,339.463827,353.256696,391.562604,441.216802,201.030018,248.221992,249.223413,255.850249,258.661648,274.113718,297.921507,314.416677,343.606921,382.410058,175.755201,209.239065,218.92187,219.093765,233.386341,243.006752,276.59417,279.277134,310.328665,349.314496
5.0,,RB,3,3,5,,277.9464,252.111,222.829884,259.597308,264.265726,266.023284,280.176731,288.452802,336.330969,355.15307,384.877053,433.285862,198.556326,228.224342,238.134446,237.190892,244.986095,259.616647,298.889987,317.820892,345.147054,387.260069,180.646736,204.849479,219.078367,214.631652,222.62815,234.485382,271.854879,276.154931,305.003262,343.798983,162.576733,185.410125,189.029946,190.218824,191.526766,215.869416,239.162825,254.687959,274.97311,308.94385
5.0,,RB,3,3,6,,277.9464,276.611,204.068885,225.225506,231.328382,235.723609,241.228531,248.438726,291.486656,310.07396,341.547987,373.519418,182.673755,203.498463,212.007636,209.524958,213.193073,225.049221,259.3484,278.043005,299.781828,331.769228,166.951306,181.952577,189.454208,190.990512,190.720279,205.29537,231.502988,247.671413,270.67333,307.470668,147.767228,165.203651,165.125948,167.857775,167.875734,184.433155,209.370309,225.482487,244.323127,270.39998
5.0,,RB,4,1,1,,288.7,-245.8115,288.261224,334.748587,333.579277,340.327186,346.069919,347.132378,375.997567,383.633843,417.046955,449.690924,242.028871,290.982515,291.217061,290.469118,291.869664,298.132009,328.946661,336.503852,354.428837,393.394511,214.239272,245.957542,249.949896,248.245414,254.876417,265.604822,283.898038,300.102775,310.65977,335.952657,184.308358,212.193848,218.582626,221.398882,221.593531,230.653714,251.855281,257.99475,275.089894,295.593657
5.0,,RB,4,1,2,,288.7,-221.3115,325.776639,382.369531,393.313275,392.665553,395.784457,402.940964,431.316652,441.861408,479.061217,494.099704,276.653852,324.14069,328.437801,322.836621,334.542129,340.32163,359.0476,373.96445,397.303688,425.484404,235.353222,277.707846,277.249025,276.761914,280.926683,291.896933,308.017428,324.081268,332.266984,367.948391,197.122845,240.005732,245.165012,243.426048,242.676926,259.078973,275.237168,282.815366,305.198083,312.84319
