U%,Density,Thermal_Conductivity,IV,Digit1,Digit2,Digit3,N_U_235,0,1,3,5,10,15,20,22,24,26,26.001,27,29,31,36,41,46,48,50,52,52.001,53,55,57,62,67,72,74,76,78,78.001,79,81,83,88,93,98,100,102,104,104.001,105,107,109,114,119,124,126,128,130,130.001,131,133,135,140,145,150,152,154,156,156.001,157,159,161,166,171,176,178,180,182,182.001,183,185,187,192,197,202,204,206,208,208.001,209,211,213,218,223,228,230,232,234,234.001,235,237,239,244,249,254,256,258,260,260.001,261,263,265,270,275,280,282,284,286,286.001,287,289,291,296,301,306,308,310,312,312.001,313,315,317,322,327,332,334,336,338,338.001,339,341,343,348,353,358,360,362,364,364.001,365,367,369,374,379,384,386,388,390,390.001,391,393,395,400,405,410,412,414,416
0.35,10920,2.9,2,1,3,6,8.63E+19,17.19120485,19.36470165,19.7012946,19.83352047,21.24644195,23.0284213,25.50304929,26.91349829,28.43208853,30.44659187,22.51279748,24.72640935,25.19988224,25.23819491,25.65223222,27.54900426,30.51992631,31.79155699,33.64165765,35.04539662,25.77726583,28.36110018,28.73643164,28.42925852,29.42818446,30.74888242,33.28209227,34.75081833,36.17807597,38.34305192,27.4945707,30.65616607,31.15264949,30.93559691,31.19414522,32.94397122,35.53188653,36.86459241,38.84638216,40.50272969,29.21388061,32.76775465,32.93791196,32.84579173,32.88615807,34.21833561,37.1642293,38.41011616,40.25080468,41.64752771,30.06780277,33.69137848,33.49018869,33.95640941,34.26864608,35.58700615,37.5016379,39.36024855,42.03411926,43.17691053,30.06780277,33.69137848,33.49018869,33.95640941,34.26864608,35.58700615,37.5016379,39.36024855,42.03411926,43.17691053,30.06780277,33.69137848,33.49018869,33.95640941,34.26864608,35.58700615,37.5016379,39.36024855,42.03411926,43.17691053,30.06780277,33.69137848,33.49018869,33.95640941,34.26864608,35.58700615,37.5016379,39.36024855,42.03411926,43.17691053,30.06780277,33.69137848,33.49018869,33.95640941,34.26864608,35.58700615,37.5016379,39.36024855,42.03411926,43.17691053,30.06780277,33.69137848,33.49018869,33.95640941,34.26864608,35.58700615,37.5016379,39.36024855,42.03411926,43.17691053,30.06780277,33.69137848,33.49018869,33.95640941,34.26864608,35.58700615,37.5016379,39.36024855,42.03411926,43.17691053,30.06780277,33.69137848,33.49018869,33.95640941,34.26864608,35.58700615,37.5016379,39.36024855,42.03411926,43.17691053,30.06780277,33.69137848,33.49018869,33.95640941,34.26864608,35.58700615,37.5016379,39.36024855,42.03411926,43.17691053,30.06780277,33.69137848,33.49018869,33.95640941,34.26864608,35.58700615,37.5016379,39.36024855,42.03411926,43.17691053,30.06780277,33.69137848,33.49018869,33.95640941,34.26864608,35.58700615,37.5016379,39.36024855,42.03411926,43.17691053
0.35,10920,2.9,2,1,3,5,8.63E+19,19.69054996,22.22383613,22.87783274,23.00113893,24.68963218,26.89275389,30.15446181,31.79774948,33.48096272,35.67802134,26.49713446,29.33847759,29.67468969,29.72563342,31.04147756,33.36473411,36.27578102,37.84699599,40.05175009,41.69829287,30.90302349,34.30327249,34.49407371,34.29544945,35.21508297,36.90011592,39.68697775,41.77196142,43.63165806,45.5754047,33.71138615,37.12619609,37.70782776,37.42304537,38.04659024,39.41219695,42.98262684,44.43515514,45.98565127,49.11424783,35.21687,39.48221022,39.9197159,39.37068497,40.24643436,42.03980425,44.33826829,46.16585402,48.06207426,50.29368694,36.48948533,41.34832059,41.3006743,40.64014078,41.64345702,43.07001493,45.51564708,47.53801722,49.55515933,51.72478684,36.48948533,41.34832059,41.3006743,40.64014078,41.64345702,43.07001493,45.51564708,47.53801722,49.55515933,51.72478684,36.48948533,41.34832059,41.3006743,40.64014078,41.64345702,43.07001493,45.51564708,47.53801722,49.55515933,51.72478684,36.48948533,41.34832059,41.3006743,40.64014078,41.64345702,43.07001493,45.51564708,47.53801722,49.55515933,51.72478684,36.48948533,41.34832059,41.3006743,40.64014078,41.64345702,43.07001493,45.51564708,47.53801722,49.55515933,51.72478684,36.48948533,41.34832059,41.3006743,40.64014078,41.64345702,43.07001493,45.51564708,47.53801722,49.55515933,51.72478684,36.48948533,41.34832059,41.3006743,40.64014078,41.64345702,43.07001493,45.51564708,47.53801722,49.55515933,51.72478684,36.48948533,41.34832059,41.3006743,40.64014078,41.64345702,43.07001493,45.51564708,47.53801722,49.55515933,51.72478684,36.48948533,41.34832059,41.3006743,40.64014078,41.64345702,43.07001493,45.51564708,47.53801722,49.55515933,51.72478684,36.48948533,41.34832059,41.3006743,40.64014078,41.64345702,43.07001493,45.51564708,47.53801722,49.55515933,51.72478684,36.48948533,41.34832059,41.3006743,40.64014078,41.64345702,43.07001493,45.51564708,47.53801722,49.55515933,51.72478684
0.35,10920,2.9,2,1,3,4,8.63E+19,22.56157033,25.06667815,25.85370321,26.52185715,28.47671224,31.3667256,35.49521091,37.62404958,39.64590807,42.48958022,31.9317562,35.68294959,36.0323966,36.31082776,37.46231762,39.39429828,43.18173175,44.45894785,47.06950931,49.53079093,36.99218271,41.48147943,41.70990576,41.39201914,42.36144915,44.78353549,48.31530149,50.25956601,52.07023761,54.5927677,40.50189222,45.58728182,45.38058193,44.86410376,45.9786276,47.91443496,51.64753649,53.53063508,54.7805989,57.77549944,42.66613517,47.85042389,47.91196772,47.94477939,48.23053053,50.08257278,53.58123792,55.7052523,58.09451625,60.19910072,44.37895704,50.34835093,49.59085696,49.64210995,50.5824839,51.55469689,55.83748781,56.87162421,59.31979387,62.10011342,44.37895704,50.34835093,49.59085696,49.64210995,50.5824839,51.55469689,55.83748781,56.87162421,59.31979387,62.10011342,44.37895704,50.34835093,49.59085696,49.64210995,50.5824839,51.55469689,55.83748781,56.87162421,59.31979387,62.10011342,44.37895704,50.34835093,49.59085696,49.64210995,50.5824839,51.55469689,55.83748781,56.87162421,59.31979387,62.10011342,44.37895704,50.34835093,49.59085696,49.64210995,50.5824839,51.55469689,55.83748781,56.87162421,59.31979387,62.10011342,44.37895704,50.34835093,49.59085696,49.64210995,50.5824839,51.55469689,55.83748781,56.87162421,59.31979387,62.10011342,44.37895704,50.34835093,49.59085696,49.64210995,50.5824839,51.55469689,55.83748781,56.87162421,59.31979387,62.10011342,44.37895704,50.34835093,49.59085696,49.64210995,50.5824839,51.55469689,55.83748781,56.87162421,59.31979387,62.10011342,44.37895704,50.34835093,49.59085696,49.64210995,50.5824839,51.55469689,55.83748781,56.87162421,59.31979387,62.10011342,44.37895704,50.34835093,49.59085696,49.64210995,50.5824839,51.55469689,55.83748781,56.87162421,59.31979387,62.10011342,44.37895704,50.34835093,49.59085696,49.64210995,50.5824839,51.55469689,55.83748781,56.87162421,59.31979387,62.10011342
0.35,10920,2.9,2,1,3,3,8.63E+19,25.35005418,29.13996753,29.22046133,29.9951218,32.85704383,36.62818619,41.48704115,43.53320325,46.15618496,48.30124078,37.27893278,42.34109537,42.52176193,42.62929781,44.25801638,46.8167418,50.78394559,53.62414173,55.69012411,57.33684326,44.06076772,49.411757,49.61711632,49.37520207,50.37859134,53.15367782,56.53715486,58.52266284,60.76636366,62.96344099,48.06548022,54.04355471,54.21540162,53.68408008,54.1001237,56.74934371,60.20813395,63.08989615,64.76563499,67.43529641,50.55505568,56.51429925,56.96918344,56.46573617,56.97218723,59.14242777,62.99207626,64.93207405,66.77113593,69.15930547,52.08236512,59.05815189,57.77858044,58.15846202,58.46370887,61.5091623,65.10152978,66.84281697,68.74313037,71.29334456,52.08236512,59.05815189,57.77858044,58.15846202,58.46370887,61.5091623,65.10152978,66.84281697,68.74313037,71.29334456,52.08236512,59.05815189,57.77858044,58.15846202,58.46370887,61.5091623,65.10152978,66.84281697,68.74313037,71.29334456,52.08236512,59.05815189,57.77858044,58.15846202,58.46370887,61.5091623,65.10152978,66.84281697,68.74313037,71.29334456,52.08236512,59.05815189,57.77858044,58.15846202,58.46370887,61.5091623,65.10152978,66.84281697,68.74313037,71.29334456,52.08236512,59.05815189,57.77858044,58.15846202,58.46370887,61.5091623,65.10152978,66.84281697,68.74313037,71.29334456,52.08236512,59.05815189,57.77858044,58.15846202,58.46370887,61.5091623,65.10152978,66.84281697,68.74313037,71.29334456,52.08236512,59.05815189,57.77858044,58.15846202,58.46370887,61.5091623,65.10152978,66.84281697,68.74313037,71.29334456,52.08236512,59.05815189,57.77858044,58.15846202,58.46370887,61.5091623,65.10152978,66.84281697,68.74313037,71.29334456,52.08236512,59.05815189,57.77858044,58.15846202,58.46370887,61.5091623,65.10152978,66.84281697,68.74313037,71.29334456,52.08236512,59.05815189,57.77858044,58.15846202,58.46370887,61.5091623,65.10152978,66.84281697,68.74313037,71.29334456
0.35,10920,2.9,2,1,3,2,8.63E+19,28.14316026,32.01990759,33.00408955,33.7055643,37.50116044,42.25212843,46.61397514,49.78142241,52.31552714,54.68995866,43.37600734,48.71668668,48.9143275,48.97074023,51.30519975,54.05279728,59.35306775,61.31537077,64.09748145,66.23389596,51.49249479,57.90916323,58.19276504,57.33175673,58.33698309,61.2160941,64.74940593,67.41918528,69.46904156,72.73041258,55.34861646,62.06035711,62.43965236,62.27867553,63.33914611,65.6168392,69.94396724,71.98818237,73.86240822,76.16844013,59.07701595,66.45453532,66.10292069,65.19701817,65.45640955,68.21125972,72.86406078,74.54076538,77.08057761,78.70181713,61.0222649,68.22100587,67.39715527,67.95815936,67.85227995,71.08371398,74.15976975,76.96080013,79.59158828,81.58155847,61.0222649,68.22100587,67.39715527,67.95815936,67.85227995,71.08371398,74.15976975,76.96080013,79.59158828,81.58155847,61.0222649,68.22100587,67.39715527,67.95815936,67.85227995,71.08371398,74.15976975,76.96080013,79.59158828,81.58155847,61.0222649,68.22100587,67.39715527,67.95815936,67.85227995,71.08371398,74.15976975,76.96080013,79.59158828,81.58155847,61.0222649,68.22100587,67.39715527,67.95815936,67.85227995,71.08371398,74.15976975,76.96080013,79.59158828,81.58155847,61.0222649,68.22100587,67.39715527,67.95815936,67.85227995,71.08371398,74.15976975,76.96080013,79.59158828,81.58155847,61.0222649,68.22100587,67.39715527,67.95815936,67.85227995,71.08371398,74.15976975,76.96080013,79.59158828,81.58155847,61.0222649,68.22100587,67.39715527,67.95815936,67.85227995,71.08371398,74.15976975,76.96080013,79.59158828,81.58155847,61.0222649,68.22100587,67.39715527,67.95815936,67.85227995,71.08371398,74.15976975,76.96080013,79.59158828,81.58155847,61.0222649,68.22100587,67.39715527,67.95815936,67.85227995,71.08371398,74.15976975,76.96080013,79.59158828,81.58155847,61.0222649,68.22100587,67.39715527,67.95815936,67.85227995,71.08371398,74.15976975,76.96080013,79.59158828,81.58155847
0.35,10920,2.9,2,1,3,1,8.63E+19,31.60389266,36.45935134,37.22316698,38.24024485,42.91191099,47.50955836,53.724677,55.98602641,58.63469671,61.87935914,50.37803668,56.41329353,56.32351911,56.16626304,58.26727142,61.91951655,67.11954504,69.40430144,71.90623638,73.77576253,58.34771519,66.01589927,65.98838457,65.62100028,66.48652639,69.62191448,74.10338443,76.56237145,78.64197326,80.69271485,63.83915105,71.96239575,71.59896348,71.50031673,71.19187204,74.86982466,78.60482746,80.50451252,82.64356724,83.95558839,66.9410687,75.70455666,73.82309346,74.14503833,73.49395465,77.06131219,80.82530848,83.21357707,85.72584234,87.41015482,68.61241139,77.1363646,76.51613604,75.6498902,76.05277681,78.961575,83.12919769,85.26139281,87.34859235,89.37134706,68.61241139,77.1363646,76.51613604,75.6498902,76.05277681,78.961575,83.12919769,85.26139281,87.34859235,89.37134706,68.61241139,77.1363646,76.51613604,75.6498902,76.05277681,78.961575,83.12919769,85.26139281,87.34859235,89.37134706,68.61241139,77.1363646,76.51613604,75.6498902,76.05277681,78.961575,83.12919769,85.26139281,87.34859235,89.37134706,68.61241139,77.1363646,76.51613604,75.6498902,76.05277681,78.961575,83.12919769,85.26139281,87.34859235,89.37134706,68.61241139,77.1363646,76.51613604,75.6498902,76.05277681,78.961575,83.12919769,85.26139281,87.34859235,89.37134706,68.61241139,77.1363646,76.51613604,75.6498902,76.05277681,78.961575,83.12919769,85.26139281,87.34859235,89.37134706,68.61241139,77.1363646,76.51613604,75.6498902,76.05277681,78.961575,83.12919769,85.26139281,87.34859235,89.37134706,68.61241139,77.1363646,76.51613604,75.6498902,76.05277681,78.961575,83.12919769,85.26139281,87.34859235,89.37134706,68.61241139,77.1363646,76.51613604,75.6498902,76.05277681,78.961575,83.12919769,85.26139281,87.34859235,89.37134706,68.61241139,77.1363646,76.51613604,75.6498902,76.05277681,78.961575,83.12919769,85.26139281,87.34859235,89.37134706
0.35,10920,2.9,2,1,2,6,8.63E+19,37.75332066,43.36898269,44.48906975,46.37372482,52.25281913,59.56734455,67.33897455,70.03528799,72.29583836,75.18882189,64.62176566,72.96392361,72.44422551,72.01920233,74.71448945,79.27507515,84.24432562,85.92314852,87.74199796,89.79060795,75.57555589,84.94211871,84.44708334,83.13647636,84.74927323,88.08863279,92.62545121,95.1984059,96.32121361,97.90956726,82.02119491,92.23228448,91.89272149,90.39262752,90.92674362,94.65046671,98.30704568,100.0834719,101.1396392,102.7070312,85.86659736,96.56765628,95.50112002,94.33763201,94.40050402,97.6752937,100.5808608,103.0836102,104.4189868,104.5995999,87.038497,98.60021717,95.98858233,96.07178097,96.32887119,99.77700392,102.5918722,104.6703509,105.0474682,106.1695881,87.038497,98.60021717,95.98858233,96.07178097,96.32887119,99.77700392,102.5918722,104.6703509,105.0474682,106.1695881,87.038497,98.60021717,95.98858233,96.07178097,96.32887119,99.77700392,102.5918722,104.6703509,105.0474682,106.1695881,87.038497,98.60021717,95.98858233,96.07178097,96.32887119,99.77700392,102.5918722,104.6703509,105.0474682,106.1695881,87.038497,98.60021717,95.98858233,96.07178097,96.32887119,99.77700392,102.5918722,104.6703509,105.0474682,106.1695881,87.038497,98.60021717,95.98858233,96.07178097,96.32887119,99.77700392,102.5918722,104.6703509,105.0474682,106.1695881,87.038497,98.60021717,95.98858233,96.07178097,96.32887119,99.77700392,102.5918722,104.6703509,105.0474682,106.1695881,87.038497,98.60021717,95.98858233,96.07178097,96.32887119,99.77700392,102.5918722,104.6703509,105.0474682,106.1695881,87.038497,98.60021717,95.98858233,96.07178097,96.32887119,99.77700392,102.5918722,104.6703509,105.0474682,106.1695881,87.038497,98.60021717,95.98858233,96.07178097,96.32887119,99.77700392,102.5918722,104.6703509,105.0474682,106.1695881,87.038497,98.60021717,95.98858233,96.07178097,96.32887119,99.77700392,102.5918722,104.6703509,105.0474682,106.1695881
0.35,10920,2.9,2,1,2,5,8.63E+19,39.1790873,44.64034961,45.73146599,47.61089133,53.53700652,60.75842964,66.93219112,70.69804623,72.25419235,75.61931431,64.70652618,73.4723437,73.10713179,73.38063455,76.18000172,80.6371017,85.81760263,87.43746566,88.37434473,91.01557688,77.04866117,87.82346808,86.92906409,85.39520202,85.69087552,89.84823413,93.69309629,95.21105074,96.46984919,98.02275485,82.76889405,94.70673809,92.62848718,92.23712802,92.10394067,95.24929022,99.00398771,100.0335061,101.4861144,103.3839951,86.58248404,97.88049756,96.98475481,95.12802694,95.70023444,98.86061661,102.1094826,104.481615,106.0754805,106.4492179,90.25725318,101.7484553,99.79701439,98.83993784,98.84784666,102.1246537,105.2081332,106.8647612,107.797945,109.0964321,90.25725318,101.7484553,99.79701439,98.83993784,98.84784666,102.1246537,105.2081332,106.8647612,107.797945,109.0964321,90.25725318,101.7484553,99.79701439,98.83993784,98.84784666,102.1246537,105.2081332,106.8647612,107.797945,109.0964321,90.25725318,101.7484553,99.79701439,98.83993784,98.84784666,102.1246537,105.2081332,106.8647612,107.797945,109.0964321,90.25725318,101.7484553,99.79701439,98.83993784,98.84784666,102.1246537,105.2081332,106.8647612,107.797945,109.0964321,90.25725318,101.7484553,99.79701439,98.83993784,98.84784666,102.1246537,105.2081332,106.8647612,107.797945,109.0964321,90.25725318,101.7484553,99.79701439,98.83993784,98.84784666,102.1246537,105.2081332,106.8647612,107.797945,109.0964321,90.25725318,101.7484553,99.79701439,98.83993784,98.84784666,102.1246537,105.2081332,106.8647612,107.797945,109.0964321,90.25725318,101.7484553,99.79701439,98.83993784,98.84784666,102.1246537,105.2081332,106.8647612,107.797945,109.0964321,90.25725318,101.7484553,99.79701439,98.83993784,98.84784666,102.1246537,105.2081332,106.8647612,107.797945,109.0964321,90.25725318,101.7484553,99.79701439,98.83993784,98.84784666,102.1246537,105.2081332,106.8647612,107.797945,109.0964321
0.35,10920,2.9,2,1,2,4,8.63E+19,39.29019948,44.79582934,45.89444184,47.83933792,54.36138089,61.33805672,68.22845683,70.90958251,74.04385358,76.3798537,66.23367849,74.45705447,74.05756515,74.07426486,77.17333425,81.52324262,87.10912477,88.92814839,90.03342125,91.75333673,79.16576247,88.48567273,87.36307201,86.53537268,87.43078432,90.36945106,94.60294072,96.02310119,97.13416532,98.49648465,84.09784903,94.45963266,93.74545839,92.85542512,93.0515362,95.953709,99.90886757,101.7969976,102.0746395,103.8870638,87.04072696,99.12573468,97.12810118,96.87941006,96.93587588,99.42412174,104.3036548,105.6548456,106.4572196,106.875309,90.6682772,102.4474065,101.3249196,99.41534722,99.21179721,102.9182671,106.744664,107.6809643,108.8559387,109.335403,90.6682772,102.4474065,101.3249196,99.41534722,99.21179721,102.9182671,106.744664,107.6809643,108.8559387,109.335403,90.6682772,102.4474065,101.3249196,99.41534722,99.21179721,102.9182671,106.744664,107.6809643,108.8559387,109.335403,90.6682772,102.4474065,101.3249196,99.41534722,99.21179721,102.9182671,106.744664,107.6809643,108.8559387,109.335403,90.6682772,102.4474065,101.3249196,99.41534722,99.21179721,102.9182671,106.744664,107.6809643,108.8559387,109.335403,90.6682772,102.4474065,101.3249196,99.41534722,99.21179721,102.9182671,106.744664,107.6809643,108.8559387,109.335403,90.6682772,102.4474065,101.3249196,99.41534722,99.21179721,102.9182671,106.744664,107.6809643,108.8559387,109.335403,90.6682772,102.4474065,101.3249196,99.41534722,99.21179721,102.9182671,106.744664,107.6809643,108.8559387,109.335403,90.6682772,102.4474065,101.3249196,99.41534722,99.21179721,102.9182671,106.744664,107.6809643,108.8559387,109.335403,90.6682772,102.4474065,101.3249196,99.41534722,99.21179721,102.9182671,106.744664,107.6809643,108.8559387,109.335403,90.6682772,102.4474065,101.3249196,99.41534722,99.21179721,102.9182671,106.744664,107.6809643,108.8559387,109.335403
