U%,Density,Thermal_Conductivity,IV,Digit1,Digit2,Digit3,0,1,3,5,10,15,20,22,24,25,25.001,26,28,30,35,40,45,47,49,50,50.001,51,53,55,60,65,70,72,74,75,75.001,76,78,80,85,90,95,97,99,100,100.001,101,103,105,110,115,120,122,124,125,125.001,126,128,130,135,140,145,147,149,150
0.35,10376.0,20.9,1,1,1,1,0,0.02521752665840453,0.08110510115241124,0.1423742671455596,0.324230885422565,0.5594901147160533,0.8674740064638569,1.013913043841014,1.177530472360717,1.273661334731704,1.273741139333843,1.331048471918455,1.454470653680707,1.582149629095884,1.925733730708515,2.316077707978599,2.787827829138817,3.002350926878801,3.236760463203557,3.371823418331579,3.371932023325143,3.448614849153402,3.615900513702927,3.787509680443212,4.235503409278362,4.732175967677446,5.310469254559091,5.570200311182059,5.853073226342874,6.013023136275422,6.013149831512101,6.101017295578706,6.292406934374067,6.490232502582006,7.003341621362666,7.566203265562081,8.21246740369933,8.501162115491347,8.815584717206727,8.993821292642785,8.993963376669507,9.092758048666013,9.305726822357364,9.522898363418891,10.0917843420936,10.71139831342253,11.41917565124621,11.7355099238647,12.07765294987755,12.27201641702594,12.27217153736927,12.3784127772557,12.60915112723805,12.84767059366604,13.46860908466086,14.13408225300824,14.88403264270445,15.22032572980892,15.58264446939625,15.785712081858
0.35,10376.0,20.9,1,1,1,2,0,0.02932287118470593,0.09649062591683193,0.1709840365479152,0.3981109657021543,0.7005343399007413,1.101132066776138,1.291851602968817,1.509053885643193,1.636144316755662,1.636247568496403,1.71293780543678,1.883434883381611,2.061396002498602,2.541144959636354,3.089749473811417,3.728201159273934,4.011702943600023,4.327042938262062,4.505846912493422,4.505987919351537,4.607329044737021,4.831361102489899,5.064533043709242,5.686255454660373,6.368951504114496,7.146692599299836,7.493811129238295,7.87251693805426,8.08480377118404,8.084971240398522,8.204505531953577,8.470403720783306,8.745676655804779,9.45613014848278,10.21732892709518,11.0709316059899,11.44561743330253,11.8535072414019,12.08543571988186,12.08561971964202,12.21641662115556,12.5081315491113,12.8058148448188,13.5713732097974,14.40234046258618,15.32366889204862,15.7257621202635,16.1625642724413,16.4075033305077,16.40769632052256,16.54370544839998,16.84652479937279,17.15822709578484,17.96379012426658,18.8289388378512,19.78929091160973,20.20573007692199,20.65857623713286,20.91170499524361
0.35,10376.0,20.9,1,1,1,3,0,0.03523431735745029,0.1181565858110865,0.2101786157723133,0.4932381744482975,0.8690808379449515,1.367274680701916,1.609676753231843,1.888427577388401,2.046236040534546,2.046363578496698,2.146214864396231,2.370958197472981,2.605901824325952,3.22907314264953,3.915425328413337,4.721976631845171,5.090964182239055,5.49990087022469,5.725398919995627,5.725576883466258,5.860874351782484,6.164219648326672,6.47565687755326,7.287526988351593,8.167716416583678,9.14485012717119,9.57340539422963,10.04155000200201,10.30091583368623,10.30112015051693,10.45404011931195,10.79965577693098,11.15280730207965,12.06225812589125,13.02629139688853,14.09261267836289,14.5674240257753,15.09210626363586,15.37771135412078,15.37793217280704,15.54203835084887,15.9106548157949,16.28630706780839,17.25584300402102,18.29724729490405,19.43885231361111,19.9385571462291,20.48635234325625,20.78323280760907,20.783462489554,20.95423211801742,21.34198739641546,21.73847108074802,22.74795631331293,23.82654452150665,25.02579848171289,25.5451637178949,26.10866280246906,26.41885381860449
0.35,10376.0,20.9,1,1,1,4,0,0.04176372388059089,0.1404532121636222,0.252020818618323,0.6046067834959694,1.076435499632953,1.714245292301271,2.027159955300502,2.378726971766064,2.570498918751787,2.570654152126717,2.697918098074597,2.984919813072068,3.278114466837716,4.062160670288096,4.945598176922098,5.973824416004479,6.437611722168169,6.936089232183459,7.203478701646143,7.203691039177469,7.372968178190306,7.757263551225527,8.148905838580692,9.161166880366192,10.24073175075872,11.45268130580548,11.98806537447414,12.56363121151922,12.86972701922092,12.86996512172398,13.05829620662802,13.48802740465662,13.92223933819824,15.02896866655422,16.19442233061457,17.49336203668782,18.06493953467285,18.67005689773531,18.99247245230542,18.99272480569403,19.18984323723116,19.63698505664581,20.08819280889923,21.24044614589617,22.46021010675929,23.80246489728367,24.39214674220341,25.02243948936991,25.35654355109593,25.35680509669765,25.56032688027947,26.0252697288451,26.49541168213237,27.68132196846466,28.92391312575206,30.30343887694693,30.91465011190267,31.56158194645266,31.90099668081097
0.35,10376.0,20.9,1,1,1,5,0,0.04815995355983715,0.1624585668612069,0.2929803372848898,0.7197211591577408,1.318969594159512,2.142290532124945,2.540255676087182,2.976516244859723,3.210174902003141,3.210368602014719,3.37791457542382,3.751768659929223,4.130104092995587,5.1209079099982,6.214736232956026,7.478739019779115,8.04248745471182,8.641023306048137,8.954005170284926,8.954256586188166,9.161335987213102,9.624368625162647,10.09460580781197,11.29141772762372,12.56901850408885,14.02618929040767,14.66882423815508,15.34131445657579,15.69051284289224,15.69079330986063,15.92346493048809,16.44352435967169,16.96392943482703,18.29736685497733,19.73437500246374,21.34350473571054,22.04410644570808,22.77011488533112,23.13984126877756,23.14013566017929,23.38255521176785,23.92171150414293,24.46394835623923,25.83558777303398,27.28197640749258,28.90384618078137,29.61094420092218,30.34451298073812,30.72222176109097,30.72252155128439,30.96532812969721,31.50506847337481,32.05175026877316,33.44778622277256,34.91327695022654,36.52499185306028,37.22517702811267,37.95710883981293,38.33416960618545
0.35,10376.0,20.9,1,1,1,6,0,0.05512675306282178,0.1861402734356469,0.3394712741686081,0.8508991043172061,1.576111060218414,2.54542130247436,3.001642825360047,3.491701939638788,3.750218577714199,3.750440004122103,3.948635957142624,4.385724749040364,4.824161037355923,5.974591951489811,7.262641265877366,8.736572880554741,9.379452087172064,10.04857223328317,10.39268046145883,10.39296585869307,10.63893284951479,11.18057265486932,11.72817087578193,13.14500072987412,14.67650628138501,16.36505460613043,17.08711699956689,17.83364452869304,18.21392448292485,18.21423669586697,18.48304375879753,19.0781120858149,19.67826326365223,21.20102465894582,22.81643849837682,24.59112949964531,25.34584598937899,26.12036907308177,26.51550704345122,26.51583133843452,26.79376267229419,27.40496350402148,28.01583432730114,29.57412496882997,31.22683349317441,33.0489997450081,33.81984850928767,34.60125608732201,34.99979003816921,35.00011762199706,35.27972507968656,35.89422055280514,36.51306671782854,38.08507721202648,39.7655399099025,41.61453366172316,42.39820344242931,43.19894428504092,43.60635886110041
0.35,10376.0,20.9,1,1,2,1,0,0.07553271616905925,0.2651180290969989,0.4911849943296011,1.26808680473108,2.355341735827695,3.710920899593313,4.317261485364827,4.952739750450127,5.279100460599025,5.279394766203312,5.576973348061878,6.247524934790354,6.916150547299555,8.622828781437118,10.43851434361392,12.39220579555861,13.2074451786684,14.03755729695223,14.45447271594768,14.45483740234596,14.81403849778494,15.62882854370262,16.43948826351421,18.45839567980725,20.5520142484123,22.73579972424973,23.63159280483139,24.53800616504602,24.99193641520174,24.99233208081774,25.38197244546053,26.26004348714295,27.12218351925141,29.25720106215054,31.43317681367087,33.69195114882145,34.61498906510781,35.5495947376211,36.01591805553844,36.01632009095491,36.41424823159728,37.31040258297393,38.19019296857252,40.37637998770607,42.58048002612679,44.8390584895165,45.75756446978948,46.67943648908037,47.13726454235977,47.13765768770128,47.52121420331381,48.38599230246594,49.24149558719756,51.39071291891861,53.6056727965308,55.91819659029314,56.87316446903486,57.82962941457226,58.30294942481748
0.35,10376.0,20.9,1,1,2,2,0,0.07905909262592595,0.2761650361005814,0.5073095453697487,1.298567824964131,2.404184707507098,3.793987613480293,4.415332628214137,5.067250745057668,5.403868860950512,5.404172744515852,5.717524383638432,6.425451028374942,7.12214003654196,8.914286300176798,10.83179726713121,12.86351535640928,13.70479700687129,14.56354403700427,14.99803599281754,14.99841904411556,15.38231659374388,16.2435667491243,17.08688203976985,19.20173782515107,21.3732148920811,23.61491560966904,24.52808441127269,25.44570727724137,25.90326637470931,25.90366967238499,26.30779481087457,27.21557357042759,28.10369220149824,30.31440770564157,32.55030519182131,34.81946976028658,35.7369761905147,36.66207046600238,37.12760170367264,37.12800932855915,37.53704812289063,38.45916749262217,39.36218105436214,41.59865516649866,43.85869307276388,46.1737325857424,47.10997767050896,48.04696909080819,48.51328343604555,48.51369156417503,48.92043008212819,49.83485586125099,50.72620584046241,52.92852174363667,55.16446431780437,57.45489282902426,58.37916799315643,59.30963250357724,59.77651272242468
0.35,10376.0,20.9,1,1,2,3,0,0.07865424199046119,0.2764815570287964,0.5140912119832837,1.328572817960712,2.458194559239687,3.867905547425877,4.493000702819785,5.147645733741198,5.485358217657582,5.485660861249042,5.798451172378838,6.512159088458507,7.222499983528346,9.042375522398423,10.9596177348962,12.98979137859247,13.82885510275589,14.68333206035108,15.11208926862382,15.11246603733899,15.49538758267984,16.35984164308969,17.20846550143536,19.326861414103,21.46770594053316,23.67063099620997,24.56782036085966,25.46636910898566,25.91393005586605,25.91431881965261,26.30422395175339,27.1896984720384,28.05573434483561,30.20774852580571,32.40560802889917,34.66117246639147,35.57474297083539,36.49256888608938,36.95086599539204,36.95126721467255,37.35612349335205,38.27407449950555,39.17151117432492,41.38847864455303,43.61582054948789,45.86343798515112,46.77544699855438,47.69677080305178,48.15606529551179,48.15646784027692,48.55993097037615,49.4721172689427,50.36199138866629,52.57398407086258,54.81545641337713,57.08503853750153,57.99879867480507,58.91919711146634,59.37887084176567
