U%,Density,Thermal_Conductivity,IV,Digit1,Digit2,Digit3,0,1,5,10,15,20,25,25.001,26,30,35,40,45,50,50.001,51,55,60,65,70,75,75.001,76,80,85,90,95,100,100.001,101,105,110,115,120,125,125.001,126,130,135,140,145,150,150.001,151,155,160,165,170,175,175.001,176,180,185,190,195,200,200.001,201,205,210,215,220,225,225.001,226,230,235,240,245,250,250.001,251,255,260,265,270,275,275.001,276,280,285,290,295,300
0.711,12970,20.9,1,1,1,1,0,0.038134709,0.207092297,0.432340826,0.688751031,0.994192994,1.446403051,1.446403051,1.500548889,1.767259972,2.105201954,2.472597235,2.890712632,3.478655434,3.478655434,3.545505197,3.865072619,4.27144447,4.699601918,5.176758036,5.843274648,5.843274648,5.918215068,6.277101782,6.729879413,7.195966321,7.725039452,8.44979337,8.44979337,8.531185949,8.91429512,9.402640289,9.910288537,10.47042527,11.25133314,11.25133314,11.33770936,11.74147126,12.25067549,12.7812784,13.36393078,14.16385254,14.16385254,14.25022875,14.65399066,15.16319489,15.69379779,16.27645018,17.07637194,17.07637194,17.16274815,17.56651006,18.07571429,18.60631719,19.18896958,19.98889133,19.98889133,20.07526755,20.47902945,20.98823368,21.51883659,22.10148897,22.90141073,22.90141073,22.98778694,23.39154885,23.90075308,24.43135598,25.01400837,25.81393013,25.81393013,25.90030634,26.30406825,26.81327248,27.34387538,27.92652777,28.72644952,28.72644952,28.81282574,29.21658764,29.72579187,30.25639478,30.83904716,31.63880897
0.711,12970,20.9,1,1,1,2,0,0.044117023,0.244587156,0.51661484,0.833808487,1.220964434,1.775756981,1.775756981,1.843025852,2.186591042,2.625848928,3.101885806,3.64651048,4.392845582,4.392845582,4.477826638,4.905115206,5.449144905,6.021461643,6.659759737,7.520145905,7.520145905,7.61584603,8.090532756,8.691127786,9.319323299,10.01879222,10.94642689,10.94642689,11.04884354,11.55971353,12.20088248,12.87580516,13.6174827,14.59191268,14.59191268,14.69943399,15.23060679,15.8912493,16.59111087,17.35918772,18.37014075,18.37014075,18.47766205,19.00883486,19.66947737,20.36933894,21.13741578,22.14836881,22.14836881,22.25589012,22.78706292,23.44770543,24.147567,24.91564385,25.92659688,25.92659688,26.03411818,26.56529099,27.2259335,27.92579507,28.69387191,29.70482494,29.70482494,29.81234625,30.34351905,31.00416156,31.70402313,32.47209997,33.48305301,33.48305301,33.59057431,34.12174712,34.78238963,35.4822512,36.25032804,37.26128107,37.26128107,37.36880238,37.89997518,38.56061769,39.26047926,40.0285561,41.03930698
0.711,12970,20.9,1,1,1,3,0,0.052649252,0.297328886,0.634106397,1.036822127,1.524094099,2.233471274,2.233471274,2.318755151,2.778153153,3.356942566,3.978108748,4.674777673,5.633732942,5.633732942,5.741598835,6.304732933,7.013610277,7.751688902,8.557522961,9.644489996,9.644489996,9.765079374,10.38142242,11.15204662,11.95371689,12.82298205,13.97049007,13.97049007,14.09683562,14.74562032,15.55842985,16.3923882,17.29614798,18.49969059,18.49969059,18.63370263,19.32055744,20.17395435,21.03977312,21.9715955,23.20996718,23.20996718,23.34397921,24.03083403,24.88423094,25.75004971,26.68187208,27.92024377,27.92024377,28.0542558,28.74111062,29.59450753,30.4603263,31.39214867,32.63052036,32.63052036,32.76453239,33.45138721,34.30478412,35.17060288,36.10242526,37.34079694,37.34079694,37.47480898,38.16166379,39.0150607,39.88087947,40.81270185,42.05107353,42.05107353,42.18508556,42.87194038,43.72533729,44.59115606,45.52297843,46.76135012,46.76135012,46.89536215,47.58221697,48.43561388,49.30143265,50.23325502,51.47137908
0.711,12970,20.9,1,1,1,4,0,0.064133028,0.35686162,0.765334122,1.255490049,1.850779793,2.729737677,2.729737677,2.839830895,3.416663322,4.154205359,4.935120003,5.799123643,6.981236301,6.981236301,7.118830294,7.821758775,8.700244838,9.612307597,10.60229162,11.93583972,11.93583972,12.08912338,12.86254471,13.81739481,14.79566587,15.84386863,17.23259707,17.23259707,17.3929035,18.20359163,19.19869558,20.21678529,21.30601532,22.75823443,22.75823443,22.92277907,23.75405269,24.77025264,25.80531841,26.91595308,28.37559828,28.37559828,28.54014291,29.37141653,30.38761649,31.42268225,32.53331693,33.99296212,33.99296212,34.15750676,34.98878037,36.00498033,37.0400461,38.15068077,39.61032597,39.61032597,39.7748706,40.60614422,41.62234418,42.65740994,43.76804462,45.22768981,45.22768981,45.39223444,46.22350806,47.23970802,48.27477379,49.38540846,50.84505366,50.84505366,51.00959829,51.84087191,52.85707187,53.89213763,55.00277231,56.4624175,56.4624175,56.62696213,57.45823575,58.47443571,59.50950147,60.62013615,62.07948947
0.711,12970,20.9,1,1,1,5,0,0.076591866,0.417346869,0.89079387,1.467952595,2.187521712,3.215158782,3.215158782,3.349600638,4.048268244,4.919906103,5.841245445,6.865003764,8.233225377,8.233225377,8.401405945,9.256416933,10.2947943,11.37106802,12.53245752,14.04964261,14.04964261,14.23262589,15.13725615,16.25691795,17.40282717,18.6373303,20.23481866,20.23481866,20.42632892,21.37423981,22.53175402,23.71483553,25.00709658,26.63700673,26.63700673,26.83469125,27.79741851,28.97599553,30.17774879,31.46500517,33.11207829,33.11207829,33.30976281,34.27249006,35.45106708,36.65282035,37.94007673,39.58714985,39.58714985,39.78483437,40.74756162,41.92613864,43.12789191,44.41514829,46.0622214,46.0622214,46.25990593,47.22263318,48.4012102,49.60296347,50.89021984,52.53729296,52.53729296,52.73497748,53.69770474,54.87628176,56.07803502,57.3652914,59.01236452,59.01236452,59.21004904,60.1727763,61.35135331,62.55310658,63.84036296,65.48743608,65.48743608,65.6851206,66.64784785,67.82642487,69.02817814,70.31543452,71.96217829
0.711,12970,20.9,1,1,1,6,0,0.087539664,0.479748794,1.034845163,1.727765592,2.60764761,3.779298204,3.779298204,3.939238474,4.777591808,5.811123178,6.910044486,8.148249427,9.679963786,9.679963786,9.877189842,10.87469307,12.0870508,13.34971731,14.72663731,16.42411896,16.42411896,16.63609845,17.7027246,19.00311413,20.3431279,21.80041123,23.57815705,23.57815705,23.80174647,24.90755695,26.25262491,27.61875034,29.1128726,30.91636439,30.91636439,31.14101004,32.24780169,33.59117615,34.96478762,36.45113653,38.25093925,38.25093925,38.47558489,39.58237655,40.92575101,42.29936247,43.78571139,45.5855141,45.5855141,45.81015975,46.9169514,48.26032586,49.63393733,51.12028625,52.92008896,52.92008896,53.14473461,54.25152626,55.59490072,56.96851218,58.4548611,60.25466382,60.25466382,60.47930946,61.58610111,62.92947558,64.30308704,65.78943596,67.58923867,67.58923867,67.81388432,68.92067597,70.26405043,71.6376619,73.12401081,74.92381353,74.92381353,75.14845917,76.25525083,77.59862529,78.97223675,80.45858567,82.25802849
0.711,12970,20.9,1,1,2,1,0,0.124297234,0.699403605,1.522828809,2.57511067,3.866956648,5.363998261,5.363998261,5.605781287,6.922034471,8.495443419,10.14636433,11.93863782,13.82663748,13.82663748,14.11759627,15.65307498,17.46869343,19.30235391,21.23514548,23.23608939,23.23608939,23.53790344,25.11293928,26.97309248,28.85228912,30.81084466,32.84965034,32.84965034,33.1533325,34.72687897,36.58789434,38.45445563,40.40141346,42.41000912,42.41000912,42.7131731,44.28602066,46.14556704,48.01880862,49.96398404,51.98001721,51.98001721,52.28318119,53.85602874,55.71557512,57.58881671,59.53399213,61.55002529,61.55002529,61.85318927,63.42603683,65.28558321,67.15882479,69.10400021,71.12003338,71.12003338,71.42319736,72.99604491,74.85559129,76.72883288,78.6740083,80.69004146,80.69004146,80.99320544,82.566053,84.42559938,86.29884096,88.24401638,90.26004955,90.26004955,90.56321353,92.13606108,93.99560746,95.86884904,97.81402447,99.83005763,99.83005763,100.1332216,101.7060692,103.5656155,105.4388571,107.3840325,109.3996626
0.711,12970,20.9,1,1,2,2,0,0.130777725,0.722672076,1.579396836,2.676166642,4.006140647,5.521075581,5.521075581,5.781025479,7.160186426,8.795919784,10.47819106,12.27781071,14.15646009,14.15646009,14.45940739,16.01301639,17.84949648,19.72115885,21.67604079,23.68402882,23.68402882,24.00191287,25.62539634,27.53658469,29.44475827,31.43579139,33.46782478,33.46782478,33.79080341,35.43356412,37.35993508,39.28808597,41.29710235,43.34386312,43.34386312,43.66582587,45.30023793,47.21930578,49.13160315,51.10486552,53.12134924,53.12134924,53.44331199,55.07772406,56.99679191,58.90908927,60.88235164,62.89883536,62.89883536,63.22079811,64.85521018,66.77427803,68.6865754,70.65983777,72.67632149,72.67632149,72.99828424,74.6326963,76.55176415,78.46406152,80.43732389,82.45380761,82.45380761,82.77577036,84.41018242,86.32925027,88.24154764,90.21481001,92.23129373,92.23129373,92.55325648,94.18766854,96.10673639,98.01903376,99.99229613,102.0087798,102.0087798,102.3307426,103.9651547,105.8842225,107.7965199,109.7697823,111.7858628
0.711,12970,20.9,1,1,2,3,0,0.132435894,0.728636874,1.592679132,2.68862693,4.017117573,5.53497594,5.53497594,5.796309286,7.171131056,8.811069518,10.51568125,12.34259563,14.24984822,14.24984822,14.55897512,16.14849042,18.03007557,19.93208083,21.89948395,23.90956594,23.90956594,24.23194511,25.8744529,27.80822555,29.7455566,31.75475208,33.78900093,33.78900093,34.11549834,35.7615147,37.70492991,39.64593826,41.65799809,43.70165272,43.70165272,44.02851135,45.6846153,47.6157143,49.54567514,51.5443716,53.59641375,53.59641375,53.92327238,55.57937633,57.51047533,59.44043617,61.43913263,63.49117479,63.49117479,63.81803342,65.47413736,67.40523637,69.33519721,71.33389367,73.38593582,73.38593582,73.71279445,75.3688984,77.2999974,79.22995824,81.2286547,83.28069685,83.28069685,83.60755548,85.26365943,87.19475843,89.12471927,91.12341573,93.17545788,93.17545788,93.50231652,95.15842046,97.08951946,99.01948031,101.0181768,103.0702189,103.0702189,103.3970775,105.0531815,106.9842805,108.9142413,110.9129378,112.9645696
