U%,Density,Thermal_Conductivity,IV,Digit1,Digit2,Digit3,0,1,3,5,10,15,20,22,24,26,26.001,27,29,31,36,41,46,48,50,52,52.001,53,55,57,62,67,72,74,76,78,78.001,79,81,83,88,93,98,100,102,104,104.001,105,107,109,114,119,124,126,128,130,130.001,131,133,135,140,145,150,152,154,156,156.001,157,159,161,166,171,176,178,180,182,182.001,183,185,187,192,197,202,204,206,208,208.001,209,211,213,218,223,228,230,232,234,234.001,235,237,239,244,249,254,256,258,260,260.001,261,263,265,270,275,280,282,284,286,286.001,287,289,291,296,301,306,308,310,312,312.001,313,315,317,322,327,332,334,336,338,338.001,339,341,343,348,353,358,360,362,364,364.001,365,367,369,374,379,384,386,388,390,390.001,391,393,395,400,405,410,412,414,416
0.711,9664,2.9,2,1,1,1,0,0.03534332,0.112479231,0.1903792,0.384376356,0.58217042,0.79398439,0.886016379,0.981658722,1.081612834,1.081612834,1.118957145,1.202044537,1.286088122,1.494243061,1.70773388,1.929681861,2.024478902,2.123185015,2.227106466,2.227106466,2.265494086,2.352024011,2.437582593,2.650802766,2.867686267,3.093903418,3.191571159,3.292167323,3.397823608,3.397823608,3.436917139,3.525065723,3.612110466,3.827658524,4.045925836,4.271737357,4.36876825,4.46883199,4.57393937,4.57393937,4.612905705,4.699834986,4.786601845,5.001414438,5.220475414,5.450893574,5.54803024,5.649041097,5.753839302,5.753839302,5.792607745,5.880799691,5.968347675,6.185954443,6.404381976,6.632279518,6.728355292,6.827467432,6.932098924,6.932098924,6.970867367,7.059059313,7.146607297,7.364214065,7.582641598,7.81053914,7.906614914,8.005727054,8.110358546,8.110358546,8.14912699,8.237318936,8.32486692,8.542473687,8.76090122,8.988798763,9.084874537,9.183986676,9.288618169,9.288618169,9.327386612,9.415578558,9.503126542,9.72073331,9.939160843,10.16705839,10.26313416,10.3622463,10.46687779,10.46687779,10.50564623,10.59383818,10.68138616,10.89899293,11.11742047,11.34531801,11.44139378,11.54050592,11.64513741,11.64513741,11.68390586,11.7720978,11.85964579,12.07725255,12.29568009,12.52357763,12.6196534,12.71876554,12.82339704,12.82339704,12.86216548,12.95035742,13.03790541,13.25551218,13.47393971,13.70183725,13.79791303,13.89702517,14.00165666,14.00165666,14.0404251,14.12861705,14.21616503,14.4337718,14.65219933,14.88009687,14.97617265,15.07528479,15.17991628,15.17991628,15.21868472,15.30687667,15.39442465,15.61203142,15.83045895,16.0583565,16.15443227,16.25354441,16.3581759,16.3581759,16.39694435,16.48513629,16.57268428,16.79029104,17.00871858,17.23661612,17.33269189,17.43180403,17.53643553,17.53643553,17.57520397,17.66339591,17.7509439,17.96855067,18.1869782,18.41487574,18.51095152,18.61006366,18.71469515
0.711,9664,2.9,2,1,1,2,0,0.04030301,0.129293682,0.219224783,0.44131308,0.671588775,0.916913681,1.023188934,1.132531213,1.247873884,1.247873884,1.290678154,1.388639299,1.486973224,1.73163171,1.979660621,2.239597374,2.351723708,2.46774655,2.587593778,2.587593778,2.632373504,2.73552997,2.836775063,3.08880644,3.345840406,3.613570653,3.727896569,3.846717088,3.972331109,3.972331109,4.018570389,4.123949153,4.228527811,4.488365394,4.752046762,5.023032775,5.138953326,5.25988313,5.384260319,5.384260319,5.430746266,5.537931962,5.642299432,5.905798176,6.171055955,6.443376822,6.560075093,6.680123992,6.804651789,6.804651789,6.851033492,6.956025956,7.061028467,7.320507827,7.582644687,7.851767548,7.968010412,8.086597558,8.211565621,8.211565621,8.257947323,8.362939787,8.467942299,8.727421658,8.989558519,9.25868138,9.374924244,9.49351139,9.618479452,9.618479452,9.664861155,9.769853618,9.87485613,10.13433549,10.39647235,10.66559521,10.78183807,10.90042522,11.02539328,11.02539328,11.07177499,11.17676745,11.28176996,11.54124932,11.80338618,12.07250904,12.18875191,12.30733905,12.43230711,12.43230711,12.47868882,12.58368128,12.68868379,12.94816315,13.21030001,13.47942287,13.59566574,13.71425288,13.83922095,13.83922095,13.88560265,13.99059511,14.09559762,14.35507698,14.61721384,14.88633671,15.00257957,15.12116672,15.24613478,15.24613478,15.29251648,15.39750894,15.50251146,15.76199081,16.02412768,16.29325054,16.4094934,16.52808055,16.65304861,16.65304861,16.69943031,16.80442278,16.90942529,17.16890465,17.43104151,17.70016437,17.81640723,17.93499438,18.05996244,18.05996244,18.10634414,18.21133661,18.31633912,18.57581848,18.83795534,19.1070782,19.22332106,19.34190821,19.46687627,19.46687627,19.51325797,19.61825044,19.72325295,19.98273231,20.24486917,20.51399203,20.63023489,20.74882204,20.8737901,20.8737901,20.92017181,21.02516427,21.13016678,21.38964614,21.651783,21.92090586,22.03714873,22.15573587,22.28070393
0.711,9664,2.9,2,1,1,3,0,0.046396004,0.14829149,0.250179511,0.506456735,0.771743882,1.055110378,1.176557422,1.304294884,1.43926563,1.43926563,1.489274074,1.604189286,1.72020952,2.008800685,2.299530833,2.60828949,2.739249083,2.876205943,3.019104723,3.019104723,3.07284462,3.196030924,3.317276566,3.622542574,3.927392819,4.245865905,4.38000237,4.519918608,4.663915414,4.663915414,4.718263194,4.843417297,4.966408756,5.271864823,5.578747661,5.895906945,6.030682026,6.171710185,6.317016297,6.317016297,6.371462767,6.495734656,6.621860205,6.930220939,7.241801717,7.565938931,7.703015498,7.844403913,7.99172278,7.99172278,8.047112801,8.172753992,8.29839311,8.608877708,8.920310232,9.242579537,9.3785569,9.519449941,9.667968605,9.667968605,9.723358626,9.848999817,9.974638934,10.28512353,10.59655606,10.91882536,11.05480272,11.19569577,11.34421443,11.34421443,11.39960445,11.52524564,11.65088476,11.96136936,12.27280188,12.59507119,12.73104855,12.87194159,13.02046025,13.02046025,13.07585028,13.20149147,13.32713058,13.63761518,13.94904771,14.27131701,14.40729437,14.54818742,14.69670608,14.69670608,14.7520961,14.87773729,15.00337641,15.31386101,15.62529353,15.94756284,16.0835402,16.22443324,16.3729519,16.3729519,16.42834192,16.55398312,16.67962223,16.99010683,17.30153936,17.62380866,17.75978602,17.90067906,18.04919773,18.04919773,18.10458775,18.23022894,18.35586806,18.66635266,18.97778518,19.30005449,19.43603185,19.57692489,19.72544355,19.72544355,19.78083357,19.90647477,20.03211388,20.34259848,20.65403101,20.97630031,21.11227767,21.25317071,21.40168938,21.40168938,21.4570794,21.58272059,21.70835971,22.01884431,22.33027683,22.65254614,22.7885235,22.92941654,23.0779352,23.0779352,23.13332522,23.25896641,23.38460553,23.69509013,24.00652265,24.32879196,24.46476932,24.60566236,24.75418103,24.75418103,24.80957105,24.93521224,25.06085136,25.37133596,25.68276848,26.00503778,26.14101515,26.28190819,26.43042685
0.711,9664,2.9,2,1,1,4,0,0.052190327,0.168662903,0.284348107,0.575212646,0.878122247,1.197061971,1.336046349,1.480636952,1.631425635,1.631425635,1.688733331,1.82139603,1.953852952,2.281640447,2.612760554,2.963768623,3.113051454,3.266878194,3.427442631,3.427442631,3.488283297,3.628318983,3.76741992,4.109512527,4.454383821,4.813969738,4.966973148,5.125027705,5.28986553,5.28986553,5.352110064,5.497708146,5.64010028,5.990546742,6.347123805,6.716209381,6.872593266,7.034563729,7.200684306,7.200684306,7.263657084,7.408781475,7.552514799,7.906795195,8.265902216,8.63490614,8.790626947,8.951452083,9.119272064,9.119272064,9.182358135,9.328256979,9.472031404,9.828978972,10.18354573,10.55178597,10.70789538,10.86953653,11.03738767,11.03738767,11.10047374,11.24637259,11.39014701,11.74709458,12.10166134,12.46990158,12.62601098,12.78765214,12.95550328,12.95550328,13.01858935,13.16448819,13.30826262,13.66521019,14.01977695,14.38801719,14.54412659,14.70576774,14.87361888,14.87361888,14.93670496,15.0826038,15.22637822,15.58332579,15.93789255,16.30613279,16.4622422,16.62388335,16.79173449,16.79173449,16.85482056,17.00071941,17.14449383,17.5014414,17.85600816,18.2242484,18.38035781,18.54199896,18.7098501,18.7098501,18.77293617,18.91883501,19.06260944,19.41955701,19.77412377,20.14236401,20.29847341,20.46011457,20.62796571,20.62796571,20.69105178,20.83695062,20.98072504,21.33767261,21.69223937,22.06047961,22.21658902,22.37823017,22.54608131,22.54608131,22.60916738,22.75506623,22.89884065,23.25578822,23.61035498,23.97859522,24.13470463,24.29634578,24.46419692,24.46419692,24.52728299,24.67318183,24.81695626,25.17390383,25.52847059,25.89671083,26.05282023,26.21446139,26.38231253,26.38231253,26.4453986,26.59129744,26.73507187,27.09201943,27.44658619,27.81482643,27.97093584,28.13257699,28.30042813,28.30042813,28.3635142,28.50941305,28.65318747,29.01013504,29.3647018,29.73294204,29.88905145,30.0506926,30.21854374
0.711,9664,2.9,2,1,1,5,0,0.058509821,0.189982932,0.320094908,0.64746864,0.986234587,1.350506531,1.507860496,1.670849144,1.839707233,1.839707233,1.90380846,2.056372294,2.2070926,2.580419516,2.956304387,3.357593894,3.527756422,3.703501308,3.883644747,3.883644747,3.953030574,4.113499108,4.271114798,4.663050003,5.060993517,5.473121531,5.646569616,5.827003601,6.010934744,6.010934744,6.081249919,6.245027798,6.406980111,6.808797504,7.214233617,7.629358086,7.803304443,7.98460132,8.172360907,8.172360907,8.243558532,8.408921271,8.573096283,8.977748786,9.382112854,9.802300492,9.980284657,10.16220975,10.34837738,10.34837738,10.42028848,10.58555532,10.75051036,11.16035728,11.56784127,11.98842364,12.16551744,12.34738427,12.53534245,12.53534245,12.60725355,12.77252038,12.93747542,13.34732235,13.75480633,14.17538871,14.3524825,14.53434933,14.72230751,14.72230751,14.79421861,14.95948545,15.12444049,15.53428741,15.94177139,16.36235377,16.53944757,16.72131439,16.90927258,16.90927258,16.98118368,17.14645051,17.31140555,17.72125248,18.12873646,18.54931884,18.72641263,18.90827946,19.09623764,19.09623764,19.16814874,19.33341557,19.49837061,19.90821754,20.31570152,20.7362839,20.91337769,21.09524452,21.2832027,21.2832027,21.3551138,21.52038064,21.68533568,22.09518261,22.50266659,22.92324896,23.10034276,23.28220959,23.47016777,23.47016777,23.54207887,23.7073457,23.87230074,24.28214767,24.68963165,25.11021403,25.28730782,25.46917465,25.65713283,25.65713283,25.72904393,25.89431077,26.05926581,26.46911273,26.87659671,27.29717909,27.47427289,27.65613972,27.8440979,27.8440979,27.916009,28.08127583,28.24623087,28.6560778,29.06356178,29.48414416,29.66123795,29.84310478,30.03106296,30.03106296,30.10297406,30.26824089,30.43319594,30.84304286,31.25052684,31.67110922,31.84820301,32.03006984,32.21802802,32.21802802,32.28993912,32.45520596,32.620161,33.03000793,33.43749191,33.85807428,34.03516808,34.21703491,34.40499309
0.711,9664,2.9,2,1,1,6,0,0.067295941,0.216464516,0.366596116,0.740203485,1.128420097,1.55071544,1.730206002,1.917260502,2.111297421,2.111297421,2.186169635,2.363511317,2.539137929,2.967976345,3.40733007,3.864128292,4.058024997,4.254969427,4.459499153,4.459499153,4.538301761,4.722980987,4.904784115,5.350951628,5.803361348,6.270821583,6.467859023,6.669219105,6.875041889,6.875041889,6.954427228,7.139815056,7.325528615,7.778458987,8.234173447,8.706169383,8.904304074,9.10689329,9.313167201,9.313167201,9.3930103,9.580898252,9.764874075,10.22348142,10.68012656,11.15107086,11.348363,11.54867172,11.75440077,11.75440077,11.83408395,12.02025746,12.20365591,12.65950036,13.11801508,13.59043094,13.78820432,13.98802378,14.1927944,14.1927944,14.27247757,14.45865108,14.64204953,15.09789398,15.55640871,16.02882457,16.22659795,16.42641741,16.63118802,16.63118802,16.7108712,16.89704471,17.08044316,17.53628761,17.99480233,18.46721819,18.66499158,18.86481103,19.06958165,19.06958165,19.14926483,19.33543833,19.51883678,19.97468123,20.43319596,20.90561182,21.1033852,21.30320466,21.50797527,21.50797527,21.58765845,21.77383196,21.95723041,22.41307486,22.87158959,23.34400544,23.54177883,23.74159828,23.9463689,23.9463689,24.02605208,24.21222558,24.39562403,24.85146848,25.30998321,25.78239907,25.98017245,26.17999191,26.38476252,26.38476252,26.4644457,26.65061921,26.83401766,27.28986211,27.74837684,28.2207927,28.41856608,28.61838554,28.82315615,28.82315615,28.90283933,29.08901283,29.27241128,29.72825573,30.18677046,30.65918632,30.8569597,31.05677916,31.26154978,31.26154978,31.34123295,31.52740646,31.71080491,32.16664936,32.62516409,33.09757995,33.29535333,33.49517279,33.6999434,33.6999434,33.77962658,33.96580008,34.14919853,34.60504298,35.06355771,35.53597357,35.73374695,35.93356641,36.13833703,36.13833703,36.2180202,36.40419371,36.58759216,37.04343661,37.50195134,37.9743672,38.17214058,38.37196004,38.57673065
0.711,9664,2.9,2,1,2,1,0,0.079486418,0.257467383,0.436165516,0.884225176,1.351098976,1.854274358,2.067153112,2.286952785,2.509191531,2.509191531,2.599336071,2.817859606,3.029527706,3.558296818,4.086465185,4.636780218,4.865947606,5.099958679,5.33675228,5.33675228,5.431766936,5.659011095,5.881769932,6.427947529,6.975251395,7.541442136,7.775802026,8.014707084,8.255937901,8.255937901,8.351376956,8.580872759,8.807098826,9.359419663,9.913844952,10.48297003,10.71944196,10.95835805,11.19944224,11.19944224,11.2964248,11.52650035,11.75289842,12.30811574,12.8632171,13.43492424,13.67122768,13.9120455,14.15572793,14.15572793,14.25314512,14.48385339,14.71103805,15.27182265,15.82635535,16.39565382,16.63182612,16.8682823,17.11111766,17.11111766,17.20853484,17.43924312,17.66642778,18.22721238,18.78174508,19.35104355,19.58721585,19.82367203,20.06650739,20.06650739,20.16392457,20.39463285,20.62181751,21.18260211,21.73713481,22.30643327,22.54260558,22.77906176,23.02189712,23.02189712,23.1193143,23.35002257,23.57720724,24.13799184,24.69252454,25.261823,25.49799531,25.73445149,25.97728684,25.97728684,26.07470403,26.3054123,26.53259697,27.09338157,27.64791427,28.21721273,28.45338504,28.68984122,28.93267657,28.93267657,29.03009376,29.26080203,29.48798669,30.04877129,30.603304,31.17260246,31.40877476,31.64523095,31.8880663,31.8880663,31.98548348,32.21619176,32.44337642,33.00416102,33.55869372,34.12799219,34.36416449,34.60062067,34.84345603,34.84345603,34.94087321,35.17158149,35.39876615,35.95955075,36.51408345,37.08338192,37.31955422,37.5560104,37.79884576,37.79884576,37.89626294,38.12697122,38.35415588,38.91494048,39.46947318,40.03877164,40.27494395,40.51140013,40.75423549,40.75423549,40.85165267,41.08236094,41.30954561,41.87033021,42.42486291,42.99416137,43.23033368,43.46678986,43.70962521,43.70962521,43.8070424,44.03775067,44.26493534,44.82571994,45.38025264,45.9495511,46.18572341,46.42217959,46.66501494
0.711,9664,2.9,2,1,2,2,0,0.0804511,0.262495238,0.443766252,0.898184794,1.374613201,1.882789831,2.09807046,2.319704412,2.547253835,2.547253835,2.637823899,2.858997725,3.075585607,3.615732983,4.156077379,4.717055035,4.952019081,5.191125395,5.434391928,5.434391928,5.532593089,5.765132647,5.995166044,6.561335755,7.121555459,7.702092464,7.942075436,8.185939993,8.432298403,8.432298403,8.531906914,8.766717867,8.998195901,9.568715399,10.13617869,10.71614177,10.9570482,11.19899596,11.44536473,11.44536473,11.54424539,11.77931357,12.01037404,12.57538029,13.14137281,13.72431044,13.96644803,14.20974098,14.45534874,14.45534874,14.55408237,14.78915753,15.021356,15.59249533,16.16387939,16.7487149,16.99084676,17.23470861,17.48207189,17.48207189,17.58080552,17.81588067,18.04807915,18.61921847,19.19060254,19.77543804,20.0175699,20.26143175,20.50879503,20.50879503,20.60752866,20.84260382,21.07480229,21.64594162,22.21732568,22.80216119,23.04429305,23.2881549,23.53551818,23.53551818,23.63425181,23.86932696,24.10152544,24.67266476,25.24404883,25.82888433,26.07101619,26.31487804,26.56224132,26.56224132,26.66097495,26.89605011,27.12824858,27.69938791,28.27077197,28.85560748,29.09773934,29.34160119,29.58896447,29.58896447,29.6876981,29.92277325,30.15497173,30.72611105,31.29749512,31.88233062,32.12446248,32.36832433,32.61568761,32.61568761,32.71442124,32.9494964,33.18169487,33.7528342,34.32421826,34.90905377,35.15118563,35.39504748,35.64241076,35.64241076,35.74114439,35.97621954,36.20841802,36.77955734,37.35094141,37.93577691,38.17790877,38.42177062,38.6691339,38.6691339,38.76786753,39.00294269,39.23514116,39.80628049,40.37766455,40.96250006,41.20463192,41.44849377,41.69585705,41.69585705,41.79459068,42.02966583,42.26186431,42.83300363,43.4043877,43.9892232,44.23135506,44.47521691,44.72258019,44.72258019,44.82131382,45.05638898,45.28858746,45.85972678,46.43111084,47.01594635,47.25807821,47.50194006,47.74930334
0.711,9664,2.9,2,1,2,3,0,0.081783591,0.265849632,0.44841302,0.90885081,1.391025615,1.905563275,2.123554849,2.347082505,2.574002099,2.574002099,2.66679867,2.888071145,3.104791295,3.641528267,4.184054365,4.750971834,4.987117636,5.225600562,5.468049829,5.468049829,5.565698038,5.80228056,6.033169988,6.601822895,7.166461584,7.752339562,7.994570272,8.238916595,8.485940582,8.485940582,8.586602026,8.827309714,9.061207981,9.640364549,10.21724688,10.80763418,11.05021354,11.29736518,11.54632086,11.54632086,11.64748247,11.89079974,12.12693591,12.7111497,13.30208733,13.89782718,14.14460502,14.39047215,14.63970589,14.63970589,14.74069364,14.98211674,15.21810859,15.79979751,16.37761184,16.96949206,17.21207902,17.45936925,17.70821397,17.70821397,17.80920172,18.05062482,18.28661667,18.86830559,19.44611992,20.03800014,20.28058711,20.52787733,20.77672205,20.77672205,20.87770981,21.1191329,21.35512475,21.93681368,22.514628,23.10650822,23.34909519,23.59638541,23.84523014,23.84523014,23.94621789,24.18764099,24.42363284,25.00532176,25.58313609,26.1750163,26.41760327,26.6648935,26.91373822,26.91373822,27.01472597,27.25614907,27.49214092,28.07382984,28.65164417,29.24352439,29.48611136,29.73340158,29.9822463,29.9822463,30.08323406,30.32465715,30.560649,31.14233792,31.72015225,32.31203247,32.55461944,32.80190966,33.05075439,33.05075439,33.15174214,33.39316523,33.62915709,34.21084601,34.78866034,35.38054055,35.62312752,35.87041775,36.11926247,36.11926247,36.22025022,36.46167332,36.69766517,37.27935409,37.85716842,38.44904863,38.6916356,38.93892583,39.18777055,39.18777055,39.2887583,39.5301814,39.76617325,40.34786217,40.9256765,41.51755672,41.76014369,42.00743391,42.25627863,42.25627863,42.35726639,42.59868948,42.83468133,43.41637026,43.99418458,44.5860648,44.82865177,45.07594199,45.32478672,45.32478672,45.42577447,45.66719756,45.90318942,46.48487834,47.06269267,47.65457288,47.89715985,48.14445008,48.3932948
