U%,Density,Thermal_Conductivity,IV,Digit1,Digit2,Digit3,0,1,3,5,10,15,20,22,24,26,26,27,29,31,36,41,46,48,50,52,52,53,55,57,62,67,72,74,76,78,78,79,81,83,88,93,98,100,102,104,104,105,107,109,114,119,124,126,128,130,130,131,133,135,140,145,150,152,154,156,156,157,159,161,166,171,176,178,180,182,182,183,185,187,192,197,202,204,206,208,208,209,211,213,218,223,228,230,232,234
0.35,9664,2.9,1,1,2,3,0,0.086179668,0.299260663,0.544540589,1.366291843,2.496522676,3.910494908,4.544740587,5.210583518,5.901567188,5.901567188,6.202950455,6.927928388,7.637288335,9.446476851,11.36361712,13.40973626,14.25705031,15.11396494,15.97968057,15.97968057,16.34457399,17.20855744,18.05149548,20.15383584,22.31105804,24.55404904,25.47119445,26.39061423,27.30670071,27.30670071,27.68865491,28.59221258,29.46891347,31.6367481,33.85935327,36.17796049,37.12215118,38.06960334,39.01317082,39.01317082,39.4047959,40.32712564,41.22666966,43.47067107,45.73212172,48.05598266,49.00086435,49.94711855,50.89050867,50.89050867,51.28213375,52.20446349,53.10400751,55.34800891,57.60945957,59.93332051,60.8782022,61.8244564,62.76784652,62.76784652,63.1594716,64.08180134,64.98134536,67.22534676,69.48679742,71.81065836,72.75554005,73.70179425,74.64518437,74.64518437,75.03680945,75.95913918,76.85868321,79.10268461,81.36413527,83.68799621,84.6328779,85.5791321,86.52252222,86.52252222,86.9141473,87.83647703,88.73602106,90.98002246,93.24147312,95.56533406,96.51021575,97.45646995,98.39986007
0.35,9664,2.9,1,1,2,2,0,0.085866759,0.296082532,0.538096894,1.351091668,2.467304419,3.865549968,4.497633647,5.16174213,5.85016962,5.85016962,6.149752084,6.867916468,7.569467209,9.349820268,11.2310724,13.2403537,14.07889781,14.93081875,15.78631394,15.78631394,16.14540211,16.99719919,17.82650602,19.90206491,22.05449668,24.28861735,25.19825331,26.11788333,27.03774397,27.03774397,27.42060473,28.32326137,29.19495188,31.3357427,33.52090807,35.77993726,36.69561272,37.61315508,38.53303597,38.53303597,38.9160913,39.81660492,40.69085754,42.85118926,45.04201182,47.30411721,48.2262294,49.15613131,50.09019878,50.09019878,50.47325411,51.37376773,52.24802035,54.40835207,56.59917462,58.86128002,59.78339221,60.71329412,61.64736158,61.64736158,62.03041692,62.93093054,63.80518316,65.96551487,68.15633743,70.41844283,71.34055502,72.27045693,73.20452439,73.20452439,73.58757972,74.48809334,75.36234597,77.52267768,79.71350024,81.97560564,82.89771783,83.82761974,84.7616872,84.7616872,85.14474253,86.04525615,86.91950878,89.07984049,91.27066305,93.53276845,94.45488064,95.38478255,96.31885001
0.35,9664,2.9,1,1,2,1,0,0.082826805,0.286660729,0.522182886,1.304616,2.37768488,3.727764457,4.335863674,4.979412401,5.653612447,5.653612447,5.940935619,6.635107524,7.317458575,9.059153064,10.91521447,12.89678172,13.71558377,14.54904463,15.39364827,15.39364827,15.73727285,16.55292897,17.35000572,19.33135666,21.38085457,23.54156758,24.43383665,25.3330943,26.23433505,26.23433505,26.59966221,27.4629295,28.30156948,30.38087761,32.5214192,34.75958131,35.6788042,36.60714925,37.53386646,37.53386646,37.90925502,38.79133729,39.65025163,41.77834307,43.95391911,46.21181963,47.13332263,48.06258834,48.99653814,48.99653814,49.3719267,50.25400897,51.11292331,53.24101475,55.41659079,57.67449131,58.59599431,59.52526002,60.45920982,60.45920982,60.83459838,61.71668065,62.57559499,64.70368643,66.87926247,69.13716299,70.05866599,70.9879317,71.9218815,71.9218815,72.29727006,73.17935233,74.03826667,76.16635811,78.34193415,80.59983467,81.52133767,82.45060338,83.38455318,83.38455318,83.75994174,84.64202401,85.50093835,87.62902979,89.80460583,92.06250635,92.98400935,93.91327506,94.84722486
0.35,9664,2.9,1,1,1,6,0,0.060836035,0.20328532,0.362508073,0.873398699,1.579465606,2.529752462,2.982201408,3.470480456,3.991528155,3.991528155,4.182174799,4.628835524,5.072944258,6.226143606,7.500156936,8.966922414,9.615773881,10.29829325,11.00723074,11.00723074,11.25214219,11.81602544,12.37240041,13.78113952,15.2808402,16.96188179,17.69638052,18.45749409,19.23754183,19.23754183,19.50496077,20.11706248,20.71777632,22.23046966,23.83316741,25.61738827,26.38598352,27.17682275,27.9893952,27.9893952,28.26343844,28.8934185,29.5185646,31.08599239,32.73950106,34.57905558,35.36789314,36.17348643,36.99636457,36.99636457,37.27040781,37.90038787,38.52553398,40.09296176,41.74647043,43.58602496,44.37486252,45.18045581,46.00333395,46.00333395,46.27737719,46.90735724,47.53250335,49.09993114,50.75343981,52.59299433,53.38183189,54.18742518,55.01030332,55.01030332,55.28434656,55.91432662,56.53947272,58.10690051,59.76040918,61.5999637,62.38880126,63.19439455,64.01727269,64.01727269,64.29131593,64.92129599,65.5464421,67.11386988,68.76737855,70.60693308,71.39577064,72.20136393,73.02424207
0.35,9664,2.9,1,1,1,5,0,0.052206922,0.17520074,0.313494148,0.752061795,1.34674088,2.13426357,2.513089033,2.932571586,3.390473645,3.390473645,3.544994392,3.912283302,4.280930958,5.240362353,6.299288909,7.511942937,8.057419588,8.643912891,9.265054276,9.265054276,9.468259678,9.941484274,10.41017975,11.59401136,12.86663362,14.31238048,14.95698594,15.64018505,16.35249692,16.35249692,16.5824565,17.11397946,17.63662839,18.95537215,20.34556734,21.89289189,22.57421364,23.29296704,24.04242373,24.04242373,24.28164917,24.8356645,25.38578786,26.76406044,28.18735646,29.75478424,30.44071194,31.1610573,31.92217848,31.92217848,32.16140392,32.71541925,33.26554261,34.64381519,36.06711121,37.63453899,38.32046668,39.04081205,39.80193323,39.80193323,40.04115867,40.595174,41.14529736,42.52356994,43.94686596,45.51429374,46.20022143,46.9205668,47.68168798,47.68168798,47.92091342,48.47492875,49.02505211,50.40332469,51.82662071,53.39404849,54.07997618,54.80032154,55.56144272,55.56144272,55.80066817,56.3546835,56.90480685,58.28307944,59.70637546,61.27380324,61.95973093,62.68007629,63.44119747
0.35,9664,2.9,1,1,1,4,0,0.045145067,0.152019058,0.270097248,0.636823557,1.127283164,1.773559068,2.084416609,2.436019395,2.833646367,2.833646367,2.961844154,3.269527426,3.579858309,4.391805344,5.287051343,6.317713754,6.785086285,7.298474439,7.861995905,7.861995905,8.035017598,8.436395277,8.837795585,9.866368015,10.95158805,12.15342413,12.68680932,13.26803726,13.8988775,13.8988775,14.09091503,14.53754721,14.981868,16.10832506,17.29780195,18.60556588,19.17730745,19.79505838,20.46410928,20.46410928,20.66585333,21.13278726,21.59786312,22.77047285,23.99716242,25.34579128,25.94051663,26.5826982,27.2729775,27.2729775,27.47472155,27.94165548,28.40673134,29.57934107,30.80603064,32.1546595,32.74938486,33.39156642,34.08184572,34.08184572,34.28358977,34.7505237,35.21559956,36.38820929,37.61489886,38.96352772,39.55825308,40.20043464,40.89071394,40.89071394,41.09245799,41.55939192,42.02446778,43.19707751,44.42376708,45.77239594,46.3671213,47.00930286,47.69958216,47.69958216,47.90132621,48.36826014,48.833336,50.00594573,51.23263531,52.58126416,53.17598952,53.81817108,54.50845038
0.35,9664,2.9,1,1,1,3,0,0.038180758,0.127170775,0.223941761,0.517103477,0.903695537,1.406134474,1.648386486,1.923484648,2.2421203,2.2421203,2.340788611,2.575793725,2.814710959,3.439637385,4.136383656,4.945044618,5.309077401,5.709342306,6.160488824,6.160488824,6.294646283,6.608424787,6.92352165,7.72797642,8.595313667,9.567324278,9.994195251,10.46002754,10.98210203,10.98210203,11.13483348,11.49205639,11.85136817,12.76232508,13.72909453,14.80283332,15.27394318,15.78338691,16.35199466,16.35199466,16.51598334,16.89842041,17.28231379,18.24893057,19.27036679,20.39100517,20.88113929,21.41397241,22.00859258,22.00859258,22.17258126,22.55501833,22.93891171,23.90552849,24.9269647,26.04760308,26.53773721,27.07057033,27.6651905,27.6651905,27.82917917,28.21161624,28.59550963,29.56212641,30.58356262,31.704201,32.19433513,32.72716825,33.32178841,33.32178841,33.48577709,33.86821416,34.25210754,35.21872432,36.24016054,37.36079892,37.85093304,38.38376616,38.97838633,38.97838633,39.14237501,39.52481208,39.90870546,40.87532224,41.89675845,43.01739683,43.50753096,44.04036408,44.63498424
0.35,9664,2.9,1,1,1,2,0,0.03189864,0.105189001,0.184511011,0.420249313,0.726943501,1.124758715,1.314351629,1.529850314,1.78848864,1.78848864,1.865234264,2.044407468,2.227366208,2.711927643,3.256727468,3.895939919,4.184561877,4.498667984,4.863081092,4.863081092,4.967332115,5.206228861,5.449973453,6.077589619,6.758325926,7.532238427,7.875426402,8.248692922,8.678114647,8.678114647,8.79870985,9.074937824,9.3512285,10.05891738,10.81494687,11.65986435,12.03689496,12.44481833,12.90630667,12.90630667,13.03688232,13.33424433,13.63191824,14.38845368,15.20333203,16.11842317,16.51858386,16.95165992,17.44590561,17.44590561,17.57648126,17.87384328,18.17151718,18.92805262,19.74293097,20.65802212,21.0581828,21.49125887,21.98550456,21.98550456,22.11608021,22.41344222,22.71111613,23.46765156,24.28252991,25.19762106,25.59778175,26.03085781,26.5251035,26.5251035,26.65567915,26.95304116,27.25071507,28.00725051,28.82212885,29.73722,30.13738069,30.57045675,31.06470244,31.06470244,31.19527809,31.4926401,31.79031401,32.54684945,33.3617278,34.27681894,34.67697963,35.11005569,35.60430138
0.35,9664,2.9,1,1,1,1,0,0.027225481,0.087874908,0.152528366,0.33827365,0.572357128,0.881812826,1.032462841,1.201462094,1.404205767,1.404205767,1.463293373,1.596810228,1.732950662,2.090128827,2.491212002,2.970018035,3.190161311,3.432739346,3.714602093,3.714602093,3.793777721,3.970661351,4.149401094,4.6098181,5.108014864,5.681144307,5.940199271,6.22329111,6.550803063,6.550803063,6.641199123,6.841914108,7.046620205,7.573192629,8.137297846,8.783166165,9.073613475,9.388365605,9.749206418,9.749206418,9.848660517,10.07033765,10.29013361,10.84630704,11.45010886,12.14224784,12.45356555,12.78883975,13.17471426,13.17471426,13.27416836,13.49584549,13.71564145,14.27181488,14.8756167,15.56775568,15.87907339,16.21434759,16.6002221,16.6002221,16.6996762,16.92135333,17.14114929,17.69732272,18.30112454,18.99326352,19.30458123,19.63985543,20.02572994,20.02572994,20.12518404,20.34686118,20.56665714,21.12283056,21.72663238,22.41877137,22.73008908,23.06536327,23.45123779,23.45123779,23.55069189,23.77236902,23.99216498,24.5483384,25.15214022,25.84427921,26.15559692,26.49087112,26.87674563
0.35,9664,2.9,1,2,3,6,0,0.018557863,0.058741484,0.100918615,0.217243069,0.354177236,0.532594771,0.622227805,0.726531528,0.852174019,0.852174019,0.885199868,0.957517818,1.030953148,1.223289543,1.439136417,1.703643302,1.831812621,1.978594644,2.153364388,2.153364388,2.198015188,2.293942744,2.38988058,2.638127519,2.906140443,3.227861976,3.385172531,3.566004484,3.777368564,3.777368564,3.82892981,3.940669176,4.054205661,4.346474786,4.658040941,5.028203381,5.207845099,5.411394402,5.649040385,5.649040385,5.708142075,5.835132988,5.962911847,6.290048054,6.641547326,7.053215895,7.250940426,7.47579193,7.736019938,7.736019938,7.795121629,7.922112541,8.0498914,8.377027608,8.72852688,9.140195448,9.33791998,9.562771484,9.822999492,9.822999492,9.882101183,10.00909209,10.13687095,10.46400716,10.81550643,11.227175,11.42489953,11.64975104,11.90997905,11.90997905,11.96908074,12.09607165,12.22385051,12.55098672,12.90248599,13.31415456,13.51187909,13.73673059,13.9969586,13.9969586,14.05606029,14.1830512,14.31083006,14.63796627,14.98946554,15.40113411,15.59885864,15.82371014,16.08393815
