U%,Density,Thermal_Conductivity,IV,Digit1,Digit2,Digit3,N_U_235,0,1,3,5,10,15,20,22,24,26,26.001,27,29,31,36,41,46,48,50,52,52.001,53,55,57,62,67,72,74,76,78,78.001,79,81,83,88,93,98,100,102,104,104.001,105,107,109,114,119,124,126,128,130,130.001,131,133,135,140,145,150,152,154,156,156.001,157,159,161,166,171,176,178,180,182,182.001,183,185,187,192,197,202,204,206,208,208.001,209,211,213,218,223,228,230,232,234,234.001,235,237,239,244,249,254,256,258,260,260.001,261,263,265,270,275,280,282,284,286,286.001,287,289,291,296,301,306,308,310,312,312.001,313,315,317,322,327,332,334,336,338,338.001,339,341,343,348,353,358,360,362,364,364.001,365,367,369,374,379,384,386,388,390,390.001,391,393,395,400,405,410,412,414,416
0.71,10920.00,2.90,2.00,1.00,2.00,3.00,175000000000000000000.00,70.72,82.13,82.43,82.73,86.41,92.03,98.36,100.05,101.38,104.07,86.17,98.91,97.70,97.29,97.34,101.32,104.93,107.29,108.96,109.48,91.93,104.59,102.39,101.76,101.74,105.12,107.09,108.97,109.83,111.04,93.68,105.25,103.31,102.73,102.65,104.70,109.35,110.07,110.64,112.29,93.69,105.72,104.54,103.46,103.04,105.25,108.90,110.15,110.89,111.63,94.09,106.60,104.50,103.70,104.32,106.18,109.54,110.07,111.27,112.52,94.09,106.60,104.50,103.70,104.32,106.18,109.54,110.07,111.27,112.52,94.09,106.60,104.50,103.70,104.32,106.18,109.54,110.07,111.27,112.52,94.09,106.60,104.50,103.70,104.32,106.18,109.54,110.07,111.27,112.52,94.09,106.60,104.50,103.70,104.32,106.18,109.54,110.07,111.27,112.52,94.09,106.60,104.50,103.70,104.32,106.18,109.54,110.07,111.27,112.52,94.09,106.60,104.50,103.70,104.32,106.18,109.54,110.07,111.27,112.52,94.09,106.60,104.50,103.70,104.32,106.18,109.54,110.07,111.27,112.52,94.09,106.60,104.50,103.70,104.32,106.18,109.54,110.07,111.27,112.52,94.09,106.60,104.50,103.70,104.32,106.18,109.54,110.07,111.27,112.52,94.09,106.60,104.50,103.70,104.32,106.18,109.54,110.07,111.27,112.52
0.71,10920.00,2.90,2.00,1.00,2.00,2.00,175000000000000000000.00,69.91,80.90,81.55,81.36,85.35,90.53,96.53,99.04,101.38,102.23,85.92,97.67,96.78,94.96,96.22,100.09,103.11,105.26,106.13,107.65,89.75,101.84,101.05,99.43,99.54,102.57,106.01,107.58,108.65,110.15,91.87,104.29,102.89,101.18,101.03,103.42,107.25,108.32,109.74,110.60,92.03,104.50,102.69,102.23,100.98,103.62,107.97,108.93,109.20,110.87,92.07,104.73,103.69,102.19,101.76,105.30,108.55,108.48,110.55,111.78,92.07,104.73,103.69,102.19,101.76,105.30,108.55,108.48,110.55,111.78,92.07,104.73,103.69,102.19,101.76,105.30,108.55,108.48,110.55,111.78,92.07,104.73,103.69,102.19,101.76,105.30,108.55,108.48,110.55,111.78,92.07,104.73,103.69,102.19,101.76,105.30,108.55,108.48,110.55,111.78,92.07,104.73,103.69,102.19,101.76,105.30,108.55,108.48,110.55,111.78,92.07,104.73,103.69,102.19,101.76,105.30,108.55,108.48,110.55,111.78,92.07,104.73,103.69,102.19,101.76,105.30,108.55,108.48,110.55,111.78,92.07,104.73,103.69,102.19,101.76,105.30,108.55,108.48,110.55,111.78,92.07,104.73,103.69,102.19,101.76,105.30,108.55,108.48,110.55,111.78,92.07,104.73,103.69,102.19,101.76,105.30,108.55,108.48,110.55,111.78
0.71,10920.00,2.90,2.00,1.00,2.00,1.00,175000000000000000000.00,70.04,81.00,81.21,81.83,85.40,91.63,96.71,99.15,101.29,103.91,86.56,98.24,97.72,96.09,96.98,100.55,105.21,106.92,108.19,109.04,89.86,102.83,101.80,99.78,100.02,102.85,106.24,108.88,109.26,110.20,91.86,104.06,101.63,100.53,100.88,102.94,105.77,108.18,109.84,111.33,92.15,103.99,103.08,100.95,102.34,103.22,107.92,108.50,109.15,111.00,92.49,103.95,102.31,101.52,101.72,104.03,107.31,107.13,109.48,110.03,92.49,103.95,102.31,101.52,101.72,104.03,107.31,107.13,109.48,110.03,92.49,103.95,102.31,101.52,101.72,104.03,107.31,107.13,109.48,110.03,92.49,103.95,102.31,101.52,101.72,104.03,107.31,107.13,109.48,110.03,92.49,103.95,102.31,101.52,101.72,104.03,107.31,107.13,109.48,110.03,92.49,103.95,102.31,101.52,101.72,104.03,107.31,107.13,109.48,110.03,92.49,103.95,102.31,101.52,101.72,104.03,107.31,107.13,109.48,110.03,92.49,103.95,102.31,101.52,101.72,104.03,107.31,107.13,109.48,110.03,92.49,103.95,102.31,101.52,101.72,104.03,107.31,107.13,109.48,110.03,92.49,103.95,102.31,101.52,101.72,104.03,107.31,107.13,109.48,110.03,92.49,103.95,102.31,101.52,101.72,104.03,107.31,107.13,109.48,110.03
0.71,10920.00,2.90,2.00,1.00,1.00,6.00,175000000000000000000.00,56.14,64.31,64.81,64.70,67.37,71.72,76.81,79.78,82.32,84.93,66.54,75.17,74.71,74.96,75.28,78.71,82.89,84.93,86.46,88.28,70.26,79.06,78.04,77.25,78.07,80.13,84.34,86.00,88.19,89.35,70.43,79.66,78.39,78.54,78.59,81.15,83.61,86.08,87.69,90.52,70.18,79.40,78.92,78.36,78.15,80.39,84.57,85.59,88.47,90.52,70.90,79.47,79.83,79.10,78.58,81.44,85.20,86.76,88.74,90.21,70.90,79.47,79.83,79.10,78.58,81.44,85.20,86.76,88.74,90.21,70.90,79.47,79.83,79.10,78.58,81.44,85.20,86.76,88.74,90.21,70.90,79.47,79.83,79.10,78.58,81.44,85.20,86.76,88.74,90.21,70.90,79.47,79.83,79.10,78.58,81.44,85.20,86.76,88.74,90.21,70.90,79.47,79.83,79.10,78.58,81.44,85.20,86.76,88.74,90.21,70.90,79.47,79.83,79.10,78.58,81.44,85.20,86.76,88.74,90.21,70.90,79.47,79.83,79.10,78.58,81.44,85.20,86.76,88.74,90.21,70.90,79.47,79.83,79.10,78.58,81.44,85.20,86.76,88.74,90.21,70.90,79.47,79.83,79.10,78.58,81.44,85.20,86.76,88.74,90.21,70.90,79.47,79.83,79.10,78.58,81.44,85.20,86.76,88.74,90.21
0.71,10920.00,2.90,2.00,1.00,1.00,5.00,175000000000000000000.00,50.55,58.01,58.10,58.11,59.75,64.32,69.45,71.33,73.53,76.85,58.85,66.61,66.52,65.84,67.33,70.64,74.85,76.90,79.81,81.57,62.88,71.13,70.57,70.01,71.02,72.99,76.73,78.94,81.08,82.92,64.31,72.88,72.01,71.03,71.30,73.52,77.49,79.46,82.27,82.79,63.97,72.33,71.70,71.36,72.09,74.21,78.42,79.79,81.22,84.46,64.23,72.31,72.35,71.06,71.17,73.59,77.10,79.11,81.02,83.48,64.23,72.31,72.35,71.06,71.17,73.59,77.10,79.11,81.02,83.48,64.23,72.31,72.35,71.06,71.17,73.59,77.10,79.11,81.02,83.48,64.23,72.31,72.35,71.06,71.17,73.59,77.10,79.11,81.02,83.48,64.23,72.31,72.35,71.06,71.17,73.59,77.10,79.11,81.02,83.48,64.23,72.31,72.35,71.06,71.17,73.59,77.10,79.11,81.02,83.48,64.23,72.31,72.35,71.06,71.17,73.59,77.10,79.11,81.02,83.48,64.23,72.31,72.35,71.06,71.17,73.59,77.10,79.11,81.02,83.48,64.23,72.31,72.35,71.06,71.17,73.59,77.10,79.11,81.02,83.48,64.23,72.31,72.35,71.06,71.17,73.59,77.10,79.11,81.02,83.48,64.23,72.31,72.35,71.06,71.17,73.59,77.10,79.11,81.02,83.48
0.71,10920.00,2.90,2.00,1.00,1.00,4.00,175000000000000000000.00,45.05,52.37,52.56,52.14,54.36,57.14,61.54,63.91,66.43,69.44,52.01,58.57,59.69,58.60,59.42,62.22,66.25,68.24,70.61,72.94,54.84,62.28,62.21,61.71,62.26,63.76,67.46,70.39,71.99,74.49,55.81,62.68,62.95,62.86,63.07,64.92,68.11,70.44,73.46,75.12,56.69,64.21,63.02,63.03,63.32,65.32,69.54,71.10,73.65,75.40,56.61,63.59,63.88,63.27,63.09,65.36,68.36,71.43,72.95,75.03,56.61,63.59,63.88,63.27,63.09,65.36,68.36,71.43,72.95,75.03,56.61,63.59,63.88,63.27,63.09,65.36,68.36,71.43,72.95,75.03,56.61,63.59,63.88,63.27,63.09,65.36,68.36,71.43,72.95,75.03,56.61,63.59,63.88,63.27,63.09,65.36,68.36,71.43,72.95,75.03,56.61,63.59,63.88,63.27,63.09,65.36,68.36,71.43,72.95,75.03,56.61,63.59,63.88,63.27,63.09,65.36,68.36,71.43,72.95,75.03,56.61,63.59,63.88,63.27,63.09,65.36,68.36,71.43,72.95,75.03,56.61,63.59,63.88,63.27,63.09,65.36,68.36,71.43,72.95,75.03,56.61,63.59,63.88,63.27,63.09,65.36,68.36,71.43,72.95,75.03,56.61,63.59,63.88,63.27,63.09,65.36,68.36,71.43,72.95,75.03
0.71,10920.00,2.90,2.00,1.00,1.00,3.00,175000000000000000000.00,39.87,45.95,46.14,46.23,48.16,50.46,54.25,56.70,58.98,61.50,45.30,51.08,50.85,51.33,51.59,54.73,57.93,60.44,62.36,64.76,47.96,53.51,53.66,53.34,54.06,56.03,59.81,62.27,63.79,66.35,48.51,54.96,54.76,54.12,55.24,56.85,60.37,62.03,63.92,66.23,48.77,55.00,54.64,54.70,54.71,56.83,59.61,61.67,63.68,65.86,48.58,54.83,55.10,54.88,54.91,57.10,59.86,61.79,64.47,65.97,48.58,54.83,55.10,54.88,54.91,57.10,59.86,61.79,64.47,65.97,48.58,54.83,55.10,54.88,54.91,57.10,59.86,61.79,64.47,65.97,48.58,54.83,55.10,54.88,54.91,57.10,59.86,61.79,64.47,65.97,48.58,54.83,55.10,54.88,54.91,57.10,59.86,61.79,64.47,65.97,48.58,54.83,55.10,54.88,54.91,57.10,59.86,61.79,64.47,65.97,48.58,54.83,55.10,54.88,54.91,57.10,59.86,61.79,64.47,65.97,48.58,54.83,55.10,54.88,54.91,57.10,59.86,61.79,64.47,65.97,48.58,54.83,55.10,54.88,54.91,57.10,59.86,61.79,64.47,65.97,48.58,54.83,55.10,54.88,54.91,57.10,59.86,61.79,64.47,65.97,48.58,54.83,55.10,54.88,54.91,57.10,59.86,61.79,64.47,65.97
0.71,10920.00,2.90,2.00,1.00,1.00,2.00,175000000000000000000.00,35.23,39.97,40.31,40.16,42.23,43.75,47.12,48.81,51.19,53.56,38.85,43.93,44.27,43.79,44.51,46.33,49.55,51.40,53.39,55.91,40.58,45.06,45.59,45.22,46.19,47.96,51.09,53.43,54.64,56.74,41.35,46.50,46.78,46.22,46.61,48.97,51.76,53.59,55.24,57.45,41.47,46.74,46.69,46.58,47.41,48.44,52.15,53.09,55.50,58.28,41.52,46.97,46.69,46.38,46.91,49.02,52.10,53.59,55.85,57.14,41.52,46.97,46.69,46.38,46.91,49.02,52.10,53.59,55.85,57.14,41.52,46.97,46.69,46.38,46.91,49.02,52.10,53.59,55.85,57.14,41.52,46.97,46.69,46.38,46.91,49.02,52.10,53.59,55.85,57.14,41.52,46.97,46.69,46.38,46.91,49.02,52.10,53.59,55.85,57.14,41.52,46.97,46.69,46.38,46.91,49.02,52.10,53.59,55.85,57.14,41.52,46.97,46.69,46.38,46.91,49.02,52.10,53.59,55.85,57.14,41.52,46.97,46.69,46.38,46.91,49.02,52.10,53.59,55.85,57.14,41.52,46.97,46.69,46.38,46.91,49.02,52.10,53.59,55.85,57.14,41.52,46.97,46.69,46.38,46.91,49.02,52.10,53.59,55.85,57.14,41.52,46.97,46.69,46.38,46.91,49.02,52.10,53.59,55.85,57.14
0.71,10920.00,2.90,2.00,1.00,1.00,1.00,175000000000000000000.00,31.01,35.84,36.07,35.62,36.84,38.64,41.25,43.40,45.09,47.59,33.79,38.12,38.72,38.62,38.29,40.11,42.63,44.53,46.23,48.72,34.83,38.97,38.70,39.29,39.46,41.13,44.58,45.87,47.26,49.13,35.33,40.41,40.17,39.57,40.61,41.45,43.75,45.84,47.64,49.50,35.11,39.82,39.58,39.48,39.97,41.10,43.81,46.24,46.90,49.09,35.21,39.98,39.20,39.73,39.66,41.57,44.38,45.21,46.92,49.35,35.21,39.98,39.20,39.73,39.66,41.57,44.38,45.21,46.92,49.35,35.21,39.98,39.20,39.73,39.66,41.57,44.38,45.21,46.92,49.35,35.21,39.98,39.20,39.73,39.66,41.57,44.38,45.21,46.92,49.35,35.21,39.98,39.20,39.73,39.66,41.57,44.38,45.21,46.92,49.35,35.21,39.98,39.20,39.73,39.66,41.57,44.38,45.21,46.92,49.35,35.21,39.98,39.20,39.73,39.66,41.57,44.38,45.21,46.92,49.35,35.21,39.98,39.20,39.73,39.66,41.57,44.38,45.21,46.92,49.35,35.21,39.98,39.20,39.73,39.66,41.57,44.38,45.21,46.92,49.35,35.21,39.98,39.20,39.73,39.66,41.57,44.38,45.21,46.92,49.35,35.21,39.98,39.20,39.73,39.66,41.57,44.38,45.21,46.92,49.35
0.71,10920.00,2.90,2.00,3.00,3.00,6.00,175000000000000000000.00,34.15,38.98,39.15,39.11,40.12,42.27,46.01,48.38,50.71,53.70,37.35,42.40,42.64,42.68,42.85,45.09,48.58,50.26,53.42,56.04,39.12,43.81,43.92,43.88,44.40,46.31,49.46,51.95,54.59,57.09,40.39,44.99,45.07,44.31,45.00,46.65,50.30,52.24,54.72,57.94,40.21,45.09,45.07,44.56,45.21,46.74,50.76,51.87,54.56,57.63,40.85,45.56,45.66,44.52,45.75,47.08,50.36,52.73,54.93,57.90,40.85,45.56,45.66,44.52,45.75,47.08,50.36,52.73,54.93,57.90,40.85,45.56,45.66,44.52,45.75,47.08,50.36,52.73,54.93,57.90,40.85,45.56,45.66,44.52,45.75,47.08,50.36,52.73,54.93,57.90,40.85,45.56,45.66,44.52,45.75,47.08,50.36,52.73,54.93,57.90,40.85,45.56,45.66,44.52,45.75,47.08,50.36,52.73,54.93,57.90,40.85,45.56,45.66,44.52,45.75,47.08,50.36,52.73,54.93,57.90,40.85,45.56,45.66,44.52,45.75,47.08,50.36,52.73,54.93,57.90,40.85,45.56,45.66,44.52,45.75,47.08,50.36,52.73,54.93,57.90,40.85,45.56,45.66,44.52,45.75,47.08,50.36,52.73,54.93,57.90,40.85,45.56,45.66,44.52,45.75,47.08,50.36,52.73,54.93,57.90
